ts_ms,ts_iso,direction,entry_price,bracket_hi,bracket_lo,range_at_fire,spread_at_entry,l2_imb_at_entry,px_5s,fav_5s,px_17s,fav_17s,px_30s,fav_30s,px_60s,fav_60s
1777028704769,2026-04-24T11:05:04+00:00,LONG,4692.35,4692.35,4681.33,11.020000000000437,0.21999999999934516,0.5049,4694.440,2.090,4693.200,0.850,4693.380,1.030,4687.990,-4.360
1777028706812,2026-04-24T11:05:06+00:00,LONG,4694.01,4694.01,4681.33,12.680000000000291,0.22000000000025466,0.4957,4694.050,0.040,4693.120,-0.890,4692.710,-1.300,4687.720,-6.290
1777028712412,2026-04-24T11:05:12+00:00,LONG,4694.96,4694.96,4681.33,13.63000000000011,0.17000000000007276,0.5184,4694.300,-0.660,4692.330,-2.630,4690.560,-4.400,4689.140,-5.820
1777028846873,2026-04-24T11:07:26+00:00,LONG,4697.9400000000005,4697.9400000000005,4687.360000000001,10.579999999999927,0.21999999999934516,0.5312,4699.730,1.790,4702.390,4.450,4702.170,4.230,4697.410,-0.530
1777028848091,2026-04-24T11:07:28+00:00,LONG,4699.1,4699.1,4687.360000000001,11.739999999999782,0.22000000000025466,0.4918,4698.090,-1.010,4702.740,3.640,4701.110,2.010,4697.250,-1.850
1777028849526,2026-04-24T11:07:29+00:00,LONG,4699.41,4699.41,4687.360000000001,12.049999999999272,0.22000000000025466,0.4704,4698.630,-0.780,4702.430,3.020,4702.330,2.920,4696.910,-2.500
1777028851713,2026-04-24T11:07:31+00:00,LONG,4699.639999999999,4699.639999999999,4687.360000000001,12.279999999998836,0.22000000000025466,0.5375,4699.430,-0.210,4701.060,1.420,4702.840,3.200,4697.060,-2.580
1777028857573,2026-04-24T11:07:37+00:00,LONG,4699.719999999999,4699.719999999999,4687.360000000001,12.359999999998763,0.22000000000025466,0.5077,4700.750,1.030,4702.550,2.830,4703.060,3.340,4697.440,-2.280
1777028859267,2026-04-24T11:07:39+00:00,LONG,4700.5,4700.5,4687.360000000001,13.139999999999418,0.22000000000025466,0.5322,4702.720,2.220,4701.490,0.990,4703.150,2.650,4698.040,-2.460
1777028860672,2026-04-24T11:07:40+00:00,LONG,4700.5,4700.5,4687.360000000001,13.139999999999418,0.22000000000025466,0.5019,4702.200,1.700,4701.330,0.830,4702.390,1.890,4698.470,-2.030
1777028862718,2026-04-24T11:07:42+00:00,LONG,4700.74,4700.74,4687.360000000001,13.3799999999992,0.22000000000025466,0.5,4702.720,1.980,4702.620,1.880,4699.590,-1.150,4697.090,-3.650
1777028863907,2026-04-24T11:07:43+00:00,LONG,4700.74,4700.74,4687.360000000001,13.3799999999992,0.22000000000025466,0.5,4700.780,0.040,4702.710,1.970,4699.080,-1.660,4695.520,-5.220
1777028866423,2026-04-24T11:07:46+00:00,LONG,4702.75,4702.75,4687.360000000001,15.389999999999418,0.22000000000025466,0.5,4701.860,-0.890,4702.930,0.180,4699.630,-3.120,4695.500,-7.250
1777028880086,2026-04-24T11:08:00+00:00,LONG,4702.860000000001,4702.860000000001,4687.360000000001,15.5,0.22000000000025466,0.5,4703.390,0.530,4699.700,-3.160,4697.410,-5.450,4694.760,-8.100
1777028881917,2026-04-24T11:08:01+00:00,LONG,4702.860000000001,4702.860000000001,4687.66,15.200000000000728,0.22000000000025466,0.5,4703.660,0.800,4700.060,-2.800,4696.890,-5.970,4693.810,-9.050
1777028885610,2026-04-24T11:08:05+00:00,LONG,4703.42,4703.42,4687.66,15.760000000000218,0.22000000000025466,0.4985,4702.320,-1.100,4698.550,-4.870,4698.080,-5.340,4694.400,-9.020
1777029740893,2026-04-24T11:22:20+00:00,LONG,4703.62,4703.62,4692.74,10.88000000000011,0.22000000000025466,0.5635,4703.660,0.040,4703.900,0.280,4705.330,1.710,4705.890,2.270
1777029760365,2026-04-24T11:22:40+00:00,LONG,4705.1900000000005,4705.1900000000005,4692.74,12.450000000000728,0.22000000000025466,0.5,4705.120,-0.070,4706.120,0.930,4705.200,0.010,4707.970,2.780
1777029761565,2026-04-24T11:22:41+00:00,LONG,4705.450000000001,4705.450000000001,4692.74,12.710000000000946,0.22000000000025466,0.5,4705.020,-0.430,4705.800,0.350,4705.160,-0.290,4707.560,2.110
1777029771319,2026-04-24T11:22:51+00:00,LONG,4705.91,4705.91,4692.74,13.170000000000073,0.21999999999934516,0.5392,4705.760,-0.150,4705.550,-0.360,4705.950,0.040,4708.300,2.390
1777029777420,2026-04-24T11:22:57+00:00,LONG,4706.0,4706.0,4692.74,13.260000000000218,0.22000000000025466,0.5063,4703.980,-2.020,4705.490,-0.510,4707.400,1.400,4707.820,1.820
1777029785430,2026-04-24T11:23:05+00:00,LONG,4706.21,4706.21,4692.74,13.470000000000255,0.22000000000025466,0.5279,4705.200,-1.010,4706.820,0.610,4707.460,1.250,4706.650,0.440
1777029801713,2026-04-24T11:23:21+00:00,LONG,4706.21,4706.21,4692.74,13.470000000000255,0.21999999999934516,0.5198,4707.280,1.070,4707.240,1.030,4708.660,2.450,4708.440,2.230
1777029802960,2026-04-24T11:23:22+00:00,LONG,4706.98,4706.98,4693.27,13.709999999999127,0.22000000000025466,0.5391,4707.340,0.360,4708.060,1.080,4708.580,1.600,4708.770,1.790
1777029804475,2026-04-24T11:23:24+00:00,LONG,4707.63,4707.63,4693.27,14.359999999999673,0.22000000000025466,0.5016,4707.250,-0.380,4707.210,-0.420,4708.420,0.790,4708.300,0.670
1777029816361,2026-04-24T11:23:36+00:00,LONG,4707.700000000001,4707.700000000001,4694.91,12.790000000000873,0.22000000000025466,0.4851,4707.230,-0.470,4708.810,1.110,4706.470,-1.230,4710.270,2.570
1777038045964,2026-04-24T13:40:45+00:00,LONG,4707.68,4707.68,4697.88,9.800000000000182,0.21000000000003638,0.5438,4707.470,-0.210,4707.930,0.250,4708.610,0.930,4705.830,-1.850
1777038515881,2026-04-24T13:48:35+00:00,LONG,4715.91,4715.91,4706.360000000001,9.549999999999272,0.22000000000025466,0.5024,4717.380,1.470,4713.220,-2.690,4711.750,-4.160,4711.210,-4.700
1777038517267,2026-04-24T13:48:37+00:00,LONG,4716.5599999999995,4716.5599999999995,4706.360000000001,10.199999999998909,0.21999999999934516,0.5001,4717.340,0.780,4713.240,-3.320,4712.410,-4.150,4711.220,-5.340
1777038518512,2026-04-24T13:48:38+00:00,LONG,4716.58,4716.58,4706.360000000001,10.219999999999345,0.21999999999934516,0.4871,4716.830,0.250,4713.130,-3.450,4712.180,-4.400,4711.340,-5.240
1777038519657,2026-04-24T13:48:39+00:00,LONG,4717.29,4717.29,4706.360000000001,10.929999999999382,0.22000000000025466,0.4852,4715.340,-1.950,4713.040,-4.250,4712.300,-4.990,4711.290,-6.000
1777038520813,2026-04-24T13:48:40+00:00,LONG,4717.37,4717.37,4706.360000000001,11.009999999999309,0.21999999999934516,0.4881,4715.300,-2.070,4713.490,-3.880,4712.280,-5.090,4711.360,-6.010
1777039510306,2026-04-24T14:05:10+00:00,LONG,4716.59,4716.59,4706.93,9.659999999999854,0.22000000000025466,0.5263,4716.840,0.250,4720.830,4.240,4721.800,5.210,4722.300,5.710
1777039511562,2026-04-24T14:05:11+00:00,LONG,4717.04,4717.04,4706.93,10.109999999999673,0.22000000000025466,0.5205,4718.290,1.250,4721.820,4.780,4722.810,5.770,4723.070,6.030
1777039521313,2026-04-24T14:05:21+00:00,LONG,4720.0,4720.0,4706.93,13.069999999999709,0.22000000000025466,0.4932,4720.160,0.160,4721.450,1.450,4726.450,6.450,4723.570,3.570
1777039527013,2026-04-24T14:05:27+00:00,LONG,4720.67,4720.67,4706.93,13.739999999999782,0.22000000000025466,0.5005,4721.910,1.240,4724.800,4.130,4723.450,2.780,4722.810,2.140
1777039528276,2026-04-24T14:05:28+00:00,LONG,4721.950000000001,4721.950000000001,4706.93,15.020000000000437,0.22000000000025466,0.5,4721.260,-0.690,4725.970,4.020,4722.960,1.010,4722.580,0.630
1777039530569,2026-04-24T14:05:30+00:00,LONG,4722.0599999999995,4722.0599999999995,4706.93,15.1299999999992,0.22000000000025466,0.4991,4721.280,-0.780,4725.690,3.630,4723.800,1.740,4722.480,0.420
1777039540766,2026-04-24T14:05:40+00:00,LONG,4722.0599999999995,4722.0599999999995,4706.93,15.1299999999992,0.22000000000025466,0.5522,4726.390,4.330,4723.100,1.040,4723.040,0.980,4722.850,0.790
1777039541969,2026-04-24T14:05:41+00:00,LONG,4723.115,4723.115,4706.93,16.18499999999949,0.21999999999934516,0.4871,4725.700,2.585,4723.430,0.315,4723.020,-0.095,4722.270,-0.845
1777039543121,2026-04-24T14:05:43+00:00,LONG,4725.1,4725.1,4706.93,18.170000000000073,0.22000000000025466,0.4823,4726.270,1.170,4723.850,-1.250,4723.320,-1.780,4722.410,-2.690
1777039544515,2026-04-24T14:05:44+00:00,LONG,4725.200000000001,4725.200000000001,4706.93,18.270000000000437,0.18000000000029104,0.5632,4726.350,1.150,4722.790,-2.410,4724.320,-0.880,4722.220,-2.980
1777039545816,2026-04-24T14:05:45+00:00,LONG,4726.04,4726.04,4706.93,19.109999999999673,0.22000000000025466,0.5052,4726.440,0.400,4723.600,-2.440,4723.550,-2.490,4721.850,-4.190
1777039547958,2026-04-24T14:05:47+00:00,LONG,4726.280000000001,4726.280000000001,4706.93,19.350000000000364,0.21999999999934516,0.5001,4724.760,-1.520,4722.920,-3.360,4722.830,-3.450,4721.020,-5.260
1777039549413,2026-04-24T14:05:49+00:00,LONG,4726.360000000001,4726.360000000001,4706.93,19.43000000000029,0.22000000000025466,0.5155,4723.240,-3.120,4723.370,-2.990,4723.380,-2.980,4720.970,-5.390
1777039551158,2026-04-24T14:05:51+00:00,LONG,4726.530000000001,4726.530000000001,4706.93,19.600000000000364,0.22000000000025466,0.4853,4723.850,-2.680,4722.200,-4.330,4723.610,-2.920,4721.230,-5.300
1777039928971,2026-04-24T14:12:08+00:00,LONG,4735.57,4735.57,4725.82,9.75,0.22000000000025466,0.5258,4736.600,1.030,4734.500,-1.070,4736.430,0.860,4739.890,4.320
1777039932559,2026-04-24T14:12:12+00:00,LONG,4736.24,4736.24,4725.82,10.420000000000073,0.22000000000025466,0.5,4735.760,-0.480,4734.730,-1.510,4737.020,0.780,4740.250,4.010
1777039933862,2026-04-24T14:12:13+00:00,LONG,4736.469999999999,4736.469999999999,4725.82,10.649999999999636,0.21999999999934516,0.4816,4736.000,-0.470,4734.950,-1.520,4736.880,0.410,4740.380,3.910
1777039935310,2026-04-24T14:12:15+00:00,LONG,4736.49,4736.49,4725.82,10.670000000000073,0.21999999999934516,0.4989,4736.050,-0.440,4735.710,-0.780,4737.230,0.740,4739.910,3.420
1777039936611,2026-04-24T14:12:16+00:00,LONG,4736.6,4736.6,4725.82,10.780000000000655,0.22000000000025466,0.4999,4735.600,-1.000,4737.010,0.410,4737.830,1.230,4740.180,3.580
1777039953417,2026-04-24T14:12:33+00:00,LONG,4737.0599999999995,4737.0599999999995,4725.82,11.239999999999782,0.22000000000025466,0.5025,4736.320,-0.740,4737.890,0.830,4738.730,1.670,4736.500,-0.560
1777039963021,2026-04-24T14:12:43+00:00,LONG,4737.0599999999995,4737.0599999999995,4725.82,11.239999999999782,0.21999999999934516,0.5,4737.900,0.840,4737.330,0.270,4740.160,3.100,4737.670,0.610
1777039964511,2026-04-24T14:12:44+00:00,LONG,4737.0599999999995,4737.0599999999995,4725.82,11.239999999999782,0.21999999999934516,0.5,4737.930,0.870,4737.580,0.520,4740.090,3.030,4737.440,0.380
1777039965666,2026-04-24T14:12:45+00:00,LONG,4737.139999999999,4737.139999999999,4725.82,11.319999999999709,0.22000000000025466,0.5,4737.820,0.680,4738.710,1.570,4740.230,3.090,4736.450,-0.690
1777039967166,2026-04-24T14:12:47+00:00,LONG,4738.07,4738.07,4725.82,12.25,0.22000000000025466,0.4737,4737.010,-1.060,4738.750,0.680,4740.140,2.070,4735.500,-2.570
1777039976667,2026-04-24T14:12:56+00:00,LONG,4738.299999999999,4738.299999999999,4725.82,12.479999999999563,0.22000000000025466,0.5,4738.290,-0.010,4740.380,2.080,4736.830,-1.470,4734.970,-3.330
1777040101872,2026-04-24T14:15:01+00:00,SHORT,4730.969999999999,4740.360000000001,4730.969999999999,9.390000000001237,0.22000000000025466,0.5144,4729.770,1.200,4729.240,1.730,4728.670,2.300,4728.610,2.360
1777040103155,2026-04-24T14:15:03+00:00,SHORT,4729.82,4740.12,4729.82,10.300000000000182,0.22000000000025466,0.4548,4728.990,0.830,4729.220,0.600,4728.630,1.190,4729.730,0.090
1777040107957,2026-04-24T14:15:07+00:00,SHORT,4729.12,4740.110000000001,4729.12,10.990000000000691,0.22000000000025466,0.5004,4729.610,-0.490,4729.220,-0.100,4727.710,1.410,4729.800,-0.680
1777040109109,2026-04-24T14:15:09+00:00,SHORT,4729.07,4738.77,4729.07,9.700000000000728,0.21999999999934516,0.4775,4729.330,-0.260,4728.740,0.330,4727.300,1.770,4730.370,-1.300
1777040110637,2026-04-24T14:15:10+00:00,SHORT,4729.07,4738.77,4729.07,9.700000000000728,0.21999999999934516,0.4977,4729.550,-0.480,4728.870,0.200,4727.610,1.460,4730.890,-1.820
1777040126218,2026-04-24T14:15:26+00:00,SHORT,4728.87,4738.77,4728.87,9.900000000000546,0.22000000000025466,0.5027,4728.480,0.390,4728.200,0.670,4728.370,0.500,4733.100,-4.230
1777045488722,2026-04-24T15:44:48+00:00,LONG,4725.780000000001,4725.780000000001,4715.13,10.650000000000546,0.22000000000025466,0.4992,4729.120,3.340,4730.540,4.760,4732.840,7.060,4732.200,6.420
1777045492029,2026-04-24T15:44:52+00:00,LONG,4727.35,4727.35,4715.13,12.220000000000255,0.22000000000025466,0.5,4727.800,0.450,4732.990,5.640,4733.400,6.050,4732.440,5.090
1777045493171,2026-04-24T15:44:53+00:00,LONG,4728.51,4728.51,4715.13,13.38000000000011,0.22000000000025466,0.5202,4727.340,-1.170,4732.380,3.870,4733.050,4.540,4731.590,3.080
1777045505836,2026-04-24T15:45:05+00:00,LONG,4729.63,4729.63,4715.13,14.5,0.22000000000025466,0.5,4731.750,2.120,4733.430,3.800,4729.120,-0.510,4730.360,0.730
1777045507416,2026-04-24T15:45:07+00:00,LONG,4731.57,4731.57,4715.13,16.4399999999996,0.21999999999934516,0.5052,4729.200,-2.370,4732.640,1.070,4728.970,-2.600,4731.350,-0.220
1777045508823,2026-04-24T15:45:08+00:00,LONG,4732.42,4732.42,4715.13,17.289999999999964,0.22000000000025466,0.5003,4730.120,-2.300,4731.970,-0.450,4728.160,-4.260,4731.250,-1.170
1777045515365,2026-04-24T15:45:15+00:00,LONG,4732.950000000001,4732.950000000001,4715.13,17.82000000000062,0.21999999999934516,0.5,4733.280,0.330,4730.150,-2.800,4732.170,-0.780,4730.590,-2.360
1777045516544,2026-04-24T15:45:16+00:00,LONG,4733.37,4733.37,4715.13,18.23999999999978,0.22000000000025466,0.5,4733.150,-0.220,4729.970,-3.400,4731.810,-1.560,4729.940,-3.430
1777045517815,2026-04-24T15:45:17+00:00,LONG,4733.46,4733.46,4715.13,18.329999999999927,0.22000000000025466,0.5,4733.430,-0.030,4729.700,-3.760,4732.190,-1.270,4729.680,-3.780
1777045520017,2026-04-24T15:45:20+00:00,LONG,4733.46,4733.46,4715.13,18.329999999999927,0.22000000000025466,0.5,4732.690,-0.770,4728.810,-4.650,4731.800,-1.660,4729.390,-4.070
1777045522017,2026-04-24T15:45:22+00:00,LONG,4733.46,4733.46,4715.13,18.329999999999927,0.22000000000025466,0.5,4731.720,-1.740,4728.400,-5.060,4732.440,-1.020,4729.840,-3.620
1777300567169,2026-04-27T14:36:07+00:00,LONG,4693.49,4693.49,4683.799999999999,9.69000000000051,0.22000000000025466,0.4989,4693.560,0.070,4693.980,0.490,4696.910,3.420,4693.670,0.180
1777300577800,2026-04-27T14:36:17+00:00,LONG,4694.23,4694.23,4683.799999999999,10.430000000000291,0.21000000000003638,0.5375,4693.590,-0.640,4696.950,2.720,4694.480,0.250,4693.430,-0.800
1777300587068,2026-04-27T14:36:27+00:00,LONG,4694.65,4694.65,4684.610000000001,10.039999999999054,0.22000000000025466,0.5388,4696.220,1.570,4695.960,1.310,4693.680,-0.970,4692.710,-1.940
1777300588266,2026-04-27T14:36:28+00:00,LONG,4695.21,4695.21,4685.139999999999,10.070000000000618,0.22000000000025466,0.5057,4696.100,0.890,4695.780,0.570,4693.620,-1.590,4692.680,-2.530
1777300589530,2026-04-27T14:36:29+00:00,LONG,4695.469999999999,4695.469999999999,4685.139999999999,10.329999999999927,0.21999999999934516,0.5005,4696.890,1.420,4695.090,-0.380,4693.230,-2.240,4692.530,-2.940
1777300591926,2026-04-27T14:36:31+00:00,LONG,4695.889999999999,4695.889999999999,4685.139999999999,10.75,0.21999999999934516,0.5049,4696.440,0.550,4693.720,-2.170,4693.350,-2.540,4692.740,-3.150
1777300594017,2026-04-27T14:36:34+00:00,LONG,4696.29,4696.29,4685.139999999999,11.150000000000546,0.22000000000025466,0.5247,4696.410,0.120,4692.620,-3.670,4693.350,-2.940,4692.640,-3.650
1777300595227,2026-04-27T14:36:35+00:00,LONG,4696.87,4696.87,4685.41,11.460000000000036,0.21999999999934516,0.502,4696.090,-0.780,4692.220,-4.650,4693.440,-3.430,4692.510,-4.360
1777300597363,2026-04-27T14:36:37+00:00,LONG,4696.87,4696.87,4685.58,11.289999999999964,0.22000000000025466,0.5375,4695.980,-0.890,4692.890,-3.980,4693.650,-3.220,4692.300,-4.570
1777361685959,2026-04-28T07:34:45+00:00,SHORT,4626.35,4635.88,4626.35,9.529999999999745,0.22000000000025466,0.5017,4627.250,-0.900,4626.500,-0.150,4627.750,-1.400,4628.780,-2.430
1777361687360,2026-04-28T07:34:47+00:00,SHORT,4626.35,4635.88,4626.35,9.529999999999745,0.22000000000025466,0.5001,4626.970,-0.620,4626.340,0.010,4628.070,-1.720,4628.790,-2.440
1777361688660,2026-04-28T07:34:48+00:00,SHORT,4626.27,4635.88,4626.27,9.609999999999673,0.22000000000025466,0.5,4627.040,-0.770,4626.600,-0.330,4628.110,-1.840,4628.920,-2.650
1777361702376,2026-04-28T07:35:02+00:00,SHORT,4626.27,4635.88,4626.27,9.609999999999673,0.22000000000025466,0.491,4627.230,-0.960,4627.990,-1.720,4628.460,-2.190,4628.410,-2.140
1777361703609,2026-04-28T07:35:03+00:00,SHORT,4626.21,4635.88,4626.21,9.670000000000073,0.22000000000025466,0.4993,4627.220,-1.010,4628.190,-1.980,4628.030,-1.820,4628.460,-2.250
1777363097963,2026-04-28T07:58:17+00:00,LONG,4631.280000000001,4631.280000000001,4620.700000000001,10.579999999999927,0.22000000000025466,0.5,4631.800,0.520,4631.620,0.340,4633.660,2.380,4632.820,1.540
1777363127308,2026-04-28T07:58:47+00:00,LONG,4633.549999999999,4633.549999999999,4624.27,9.279999999998836,0.21999999999934516,0.5,4632.600,-0.950,4632.050,-1.500,4632.670,-0.880,4632.160,-1.390
1777363128505,2026-04-28T07:58:48+00:00,LONG,4633.65,4633.65,4624.27,9.3799999999992,0.21999999999934516,0.5,4632.710,-0.940,4631.450,-2.200,4632.970,-0.680,4632.100,-1.550
1777363283059,2026-04-28T08:01:23+00:00,SHORT,4624.280000000001,4633.58,4624.280000000001,9.299999999999272,0.22000000000025466,0.494,4623.690,0.590,4622.540,1.740,4622.530,1.750,4619.730,4.550
1777363284272,2026-04-28T08:01:24+00:00,SHORT,4623.29,4633.58,4623.29,10.289999999999964,0.21999999999934516,0.4866,4623.210,0.080,4622.950,0.340,4622.760,0.530,4620.240,3.050
1777363298757,2026-04-28T08:01:38+00:00,SHORT,4623.13,4633.58,4623.13,10.449999999999818,0.22000000000025466,0.5,4621.350,1.780,4622.360,0.770,4622.920,0.210,4620.200,2.930
1777363300102,2026-04-28T08:01:40+00:00,SHORT,4622.6900000000005,4633.58,4622.6900000000005,10.889999999999418,0.22000000000025466,0.4929,4622.030,0.660,4621.980,0.710,4622.300,0.390,4620.170,2.520
1777363301956,2026-04-28T08:01:41+00:00,SHORT,4622.65,4633.58,4622.65,10.930000000000291,0.22000000000025466,0.4998,4622.020,0.630,4622.670,-0.020,4621.570,1.080,4619.960,2.690
1777363335006,2026-04-28T08:02:15+00:00,SHORT,4621.219999999999,4633.58,4621.219999999999,12.360000000000582,0.22000000000025466,0.4995,4620.660,0.560,4620.560,0.660,4621.540,-0.320,4619.440,1.780
1777363339215,2026-04-28T08:02:19+00:00,SHORT,4620.59,4630.12,4620.59,9.529999999999745,0.22000000000025466,0.5,4620.240,0.350,4620.190,0.400,4620.830,-0.240,4619.130,1.460
1777363341860,2026-04-28T08:02:21+00:00,SHORT,4619.87,4629.780000000001,4619.87,9.910000000000764,0.22000000000025466,0.5002,4620.730,-0.860,4620.200,-0.330,4620.480,-0.610,4618.680,1.190
1777363392564,2026-04-28T08:03:12+00:00,SHORT,4619.49,4629.610000000001,4619.49,10.1200000000008,0.22000000000025466,0.4808,4619.210,0.280,4620.390,-0.900,4617.430,2.060,4619.280,0.210
1777368895358,2026-04-28T09:34:55+00:00,SHORT,4612.15,4625.639999999999,4612.15,13.489999999999782,0.21999999999934516,0.4613,4611.920,0.230,4613.570,-1.420,4613.140,-0.990,4611.120,1.030
1777368896556,2026-04-28T09:34:56+00:00,SHORT,4611.63,4625.639999999999,4611.63,14.009999999999309,0.21000000000003638,0.4698,4612.160,-0.530,4613.470,-1.840,4613.370,-1.740,4611.180,0.450
1777368927706,2026-04-28T09:35:27+00:00,SHORT,4611.584999999999,4625.639999999999,4611.584999999999,14.055000000000291,0.22000000000025466,0.4692,4611.260,0.325,4610.410,1.175,4611.150,0.435,4611.240,0.345
1777368928886,2026-04-28T09:35:28+00:00,SHORT,4611.38,4625.639999999999,4611.38,14.259999999999309,0.22000000000025466,0.4975,4611.240,0.140,4610.080,1.300,4611.030,0.350,4611.170,0.210
1777368930571,2026-04-28T09:35:30+00:00,SHORT,4611.299999999999,4625.639999999999,4611.299999999999,14.340000000000146,0.22000000000025466,0.4998,4610.810,0.490,4610.060,1.240,4611.220,0.080,4610.660,0.640
1777368931972,2026-04-28T09:35:31+00:00,SHORT,4611.280000000001,4625.639999999999,4611.280000000001,14.359999999998763,0.22000000000025466,0.5065,4610.460,0.820,4610.070,1.210,4611.260,0.020,4609.790,1.490
1777368933320,2026-04-28T09:35:33+00:00,SHORT,4611.280000000001,4625.639999999999,4611.280000000001,14.359999999998763,0.21999999999934516,0.5074,4610.630,0.650,4609.960,1.320,4611.300,-0.020,4609.870,1.410
1777368934576,2026-04-28T09:35:34+00:00,SHORT,4611.24,4625.639999999999,4611.24,14.399999999999636,0.22000000000025466,0.4934,4611.080,0.160,4610.100,1.140,4611.770,-0.530,4609.940,1.300
1777368936006,2026-04-28T09:35:36+00:00,SHORT,4610.92,4625.639999999999,4610.92,14.719999999999345,0.22000000000025466,0.4799,4610.840,0.080,4610.810,0.110,4611.790,-0.870,4610.780,0.140
1777368937429,2026-04-28T09:35:37+00:00,SHORT,4610.5599999999995,4625.639999999999,4610.5599999999995,15.079999999999927,0.22000000000025466,0.4935,4610.730,-0.170,4611.070,-0.510,4611.740,-1.180,4610.850,-0.290
