bar_start_ms,open,high,low,close
1727920800000,2658.32500,2658.73500,2655.47850,2655.85350
1727924400000,2655.84350,2658.06150,2653.39550,2656.06150
1727928000000,2656.07650,2656.60500,2654.69000,2655.08000
1727931600000,2655.06500,2656.72850,2651.97500,2653.35650
1727935200000,2653.31650,2657.54350,2651.35500,2655.89950
1727938800000,2655.93500,2656.24500,2643.51950,2645.33500
1727942400000,2645.25650,2647.53000,2641.89450,2645.18500
1727946000000,2645.15000,2647.67000,2641.05500,2644.88500
1727949600000,2644.89000,2648.19200,2644.12350,2646.86000
1727953200000,2646.91500,2649.13000,2643.71000,2648.13000
1727956800000,2648.13650,2654.66000,2642.17000,2642.41500
1727960400000,2642.41000,2651.45550,2641.65500,2647.54000
1727964000000,2647.47650,2654.53150,2638.58400,2650.28150
1727967600000,2650.27000,2654.64500,2648.06550,2648.93350
1727971200000,2648.96850,2661.23150,2648.63350,2660.09350
1727974800000,2660.12350,2662.17150,2655.22950,2656.79000
1727978400000,2656.84000,2659.77000,2655.46500,2657.58150
1727982000000,2657.58500,2659.50450,2657.02650,2657.99350
1727985600000,2658.01000,2658.01350,2655.88000,2656.13000
1727992800000,2655.81150,2657.29650,2654.51000,2656.05950
1727996400000,2655.93450,2656.66150,2654.38650,2655.84000
1728000000000,2655.87000,2657.58950,2655.53000,2657.32650
1728003600000,2657.33150,2659.24150,2656.87000,2658.32000
1728007200000,2658.31950,2663.61000,2658.06650,2662.10650
1728010800000,2662.13650,2663.68800,2660.87050,2661.21000
1728014400000,2661.18000,2665.90500,2660.74050,2664.11500
1728018000000,2664.11450,2667.88000,2664.11450,2667.48650
1728021600000,2667.49500,2667.70000,2659.75650,2660.30150
1728025200000,2660.24000,2663.21500,2658.81000,2661.07150
1728028800000,2661.06000,2661.61000,2658.91500,2659.08450
1728032400000,2659.10450,2660.26500,2656.95000,2657.56500
1728036000000,2657.53000,2660.78000,2657.28000,2658.33000
1728039600000,2658.24500,2662.64500,2657.46000,2661.40000
1728043200000,2661.39000,2661.55000,2632.18700,2638.95000
1728046800000,2638.96850,2655.20800,2637.57950,2651.96000
1728050400000,2651.99500,2661.21350,2646.56700,2658.45000
1728054000000,2658.46500,2670.20350,2647.86500,2653.24350
1728057600000,2653.25500,2653.89350,2641.93650,2645.37150
1728061200000,2645.41000,2650.51500,2643.99550,2650.11800
1728064800000,2650.13450,2650.80850,2644.43850,2645.69150
1728068400000,2645.68150,2652.17350,2642.81500,2651.65500
1728259200000,2650.29500,2651.15000,2647.87850,2649.38950
1728262800000,2649.46000,2651.98150,2643.93150,2646.27550
1728266400000,2646.26000,2648.73500,2645.34150,2645.34150
1728270000000,2645.32000,2647.50500,2643.96500,2647.47850
1728273600000,2647.48000,2648.70500,2646.43550,2646.82500
1728277200000,2646.77150,2646.80000,2640.05350,2640.73350
1728280800000,2640.83850,2643.95500,2639.81350,2643.28000
1728284400000,2643.25000,2652.86850,2642.12500,2652.10500
1728288000000,2652.14500,2656.40650,2651.70550,2652.29850
1728291600000,2652.39000,2657.32500,2650.76850,2656.65800
1728295200000,2656.63450,2658.57500,2655.28000,2655.45500
1728298800000,2655.44500,2659.67500,2655.17500,2657.03000
1728302400000,2657.05150,2659.34500,2637.88150,2640.07850
1728306000000,2640.12000,2653.87500,2639.79050,2642.79000
1728309600000,2642.81500,2647.85050,2640.45500,2640.93650
1728313200000,2640.92500,2650.21000,2639.19850,2645.74150
1728316800000,2645.75150,2646.97350,2642.70000,2646.91350
1728320400000,2646.72850,2648.83500,2644.22850,2648.00850
1728324000000,2648.01350,2648.16850,2639.71500,2640.93550
1728327600000,2640.92050,2644.77150,2640.47000,2643.31150
1728331200000,2643.25500,2643.75000,2641.84150,2642.87000
1728338400000,2642.61500,2649.24000,2641.89000,2644.28650
1728342000000,2644.33000,2644.95150,2642.50500,2643.08000
1728345600000,2643.10000,2645.19000,2642.38000,2643.69000
1728349200000,2643.61000,2647.99500,2637.96150,2647.32500
1728352800000,2647.31850,2648.31550,2633.84500,2635.78000
1728356400000,2635.64950,2645.82500,2635.30650,2643.01500
1728360000000,2642.99000,2643.81500,2641.40000,2643.14000
1728363600000,2643.12000,2646.40500,2641.63000,2645.07850
1728367200000,2645.07000,2646.50500,2635.74850,2636.43500
1728370800000,2636.41500,2638.53350,2631.24000,2634.03050
1728374400000,2634.05050,2640.39000,2628.59500,2637.99000
1728378000000,2638.01500,2642.03500,2635.81650,2641.54350
1728381600000,2641.53850,2647.50350,2639.81850,2646.34350
1728385200000,2646.38550,2652.02000,2646.31850,2650.81000
1728388800000,2650.90500,2652.99350,2639.73500,2645.95500
1728392400000,2645.94500,2647.68350,2636.72500,2639.70850
1728396000000,2639.71350,2640.48000,2619.85150,2621.00150
1728399600000,2621.12500,2621.13500,2604.78450,2613.05000
1728403200000,2613.03000,2616.27350,2606.77050,2609.08050
1728406800000,2609.10050,2618.18850,2605.51000,2614.61150
1728410400000,2614.60650,2617.07500,2613.93000,2615.80150
1728414000000,2615.77500,2623.66000,2614.99650,2622.98000
1728417600000,2623.02500,2623.19850,2619.01000,2621.78000
1728424800000,2621.44650,2622.48500,2620.64450,2622.08000
1728428400000,2622.09850,2623.86500,2621.26000,2622.05500
1728432000000,2622.04000,2623.30500,2621.05150,2621.27650
1728435600000,2621.25500,2624.29500,2618.42500,2620.05150
1728439200000,2620.02500,2620.41500,2616.87350,2618.50200
1728442800000,2618.49550,2618.99850,2614.96500,2617.25500
1728446400000,2617.21500,2618.70350,2615.54550,2616.07350
1728450000000,2616.08500,2624.38500,2615.78850,2619.79000
1728453600000,2619.78000,2619.78000,2610.66950,2612.75950
1728457200000,2612.78000,2615.66000,2609.18950,2611.69500
1728460800000,2611.72650,2617.42500,2610.52000,2616.36500
1728464400000,2616.36000,2618.68350,2614.74000,2618.08350
1728468000000,2618.09000,2621.54500,2616.07500,2621.18000
1728471600000,2621.14500,2622.47650,2617.05650,2619.08350
1728475200000,2619.10000,2622.42000,2615.46650,2618.93850
1728478800000,2618.95000,2620.76150,2607.01000,2609.72000
1728482400000,2609.67000,2611.96550,2605.40050,2609.90500
1728486000000,2609.86000,2617.95000,2609.56500,2614.86350
1728489600000,2614.90850,2615.85500,2607.87000,2608.78500
1728493200000,2608.77850,2609.97850,2606.54000,2609.88200
1728496800000,2609.90000,2611.11150,2605.21000,2606.44500
1728500400000,2606.49350,2610.27000,2606.36500,2609.20000
1728504000000,2609.21350,2609.49500,2606.99000,2607.80000
1728511200000,2607.62500,2609.03850,2607.49050,2608.94850
1728514800000,2608.98550,2608.98550,2608.35350,2608.84850
1728518400000,2607.13500,2610.24000,2605.99000,2609.38650
1728522000000,2609.37150,2612.56000,2606.86000,2609.14000
1728525600000,2609.10500,2615.66350,2608.06000,2615.31350
1728529200000,2615.31550,2616.98050,2611.50500,2611.82000
1728532800000,2611.75000,2614.78350,2611.59150,2613.95550
1728536400000,2613.98550,2615.59550,2612.55200,2613.36150
1728540000000,2613.30450,2616.46000,2610.63350,2612.52500
1728543600000,2612.53500,2617.08500,2610.32000,2616.78850
1728547200000,2616.80350,2617.39000,2613.61000,2615.51150
1728550800000,2615.56350,2618.58000,2614.36000,2617.24850
1728554400000,2617.28350,2618.53850,2615.76600,2618.04050
1728558000000,2618.06550,2618.96150,2611.35050,2613.10000
1728561600000,2613.09850,2627.40000,2603.17100,2625.09500
