bar_start_ms,open,high,low,close
1758297600000,23663.99450,23678.01650,23614.97800,23653.01100
1758312000000,23652.01650,23673.07200,23650.50000,23652.57200
1758484800000,23642.60550,23642.87800,23629.30000,23635.99450
1758499200000,23636.60000,23689.50000,23632.60550,23658.44450
1758513600000,23656.49450,23676.06650,23555.06100,23556.93900
1758528000000,23552.93900,23583.48350,23419.93900,23483.50000
1758542400000,23481.56100,23528.52200,23455.48350,23500.51650
1758556800000,23499.00550,23600.98900,23499.00550,23597.49450
1758571200000,23598.00000,23600.50550,23570.66650,23576.50000
1758585600000,23577.02800,23594.02200,23570.51650,23572.98350
1758600000000,23574.00000,23650.00550,23562.98350,23641.99450
1758614400000,23644.50000,23727.47800,23559.55000,23592.00550
1758628800000,23593.48350,23688.01650,23578.00000,23667.93350
1758643200000,23668.57200,23669.56650,23538.50000,23550.02200
1758657600000,23549.42800,23561.25000,23498.47800,23554.53350
1758672000000,23555.17800,23557.51100,23522.42800,23552.00550
1758686400000,23552.98900,23609.00550,23546.94450,23593.43900
1758700800000,23592.57200,23627.07200,23493.48350,23598.47800
1758715200000,23599.50000,23738.50000,23543.51650,23701.99450
1758729600000,23700.07200,23705.01650,23638.93900,23674.00550
1758744000000,23673.48900,23709.80000,23668.49450,23708.59450
1758758400000,23708.00550,23725.07200,23676.99450,23709.48350
1758772800000,23710.01650,23733.49450,23662.98900,23663.99450
1758787200000,23658.43900,23667.51650,23426.43900,23499.52200
1758801600000,23498.00000,23567.01100,23376.48350,23557.00550
1758816000000,23555.48900,23581.00000,23459.48900,23554.50000
1758830400000,23553.50000,23585.71650,23536.01650,23571.47800
1758844800000,23571.79450,23588.48900,23553.94450,23572.02200
1758859200000,23571.05550,23622.02200,23529.99450,23611.48350
1758873600000,23617.44450,23689.49450,23575.50000,23601.49450
1758888000000,23600.43350,23762.01650,23592.51650,23691.02200
1758902400000,23705.51100,23750.52200,23695.01100,23745.50000
1758916800000,23743.49450,23761.50550,23735.06650,23751.02200
1759089600000,23759.32200,23777.16650,23753.86100,23770.55000
1759104000000,23770.87200,23832.02200,23769.28350,23813.44450
1759118400000,23811.50000,23883.01650,23797.42800,23845.48900
1759132800000,23843.48350,23870.07200,23735.51650,23774.76650
1759147200000,23775.19450,23775.70550,23667.63900,23763.63900
1759161600000,23761.70550,23792.71100,23716.65000,23757.72200
1759176000000,23757.13350,23775.57200,23731.68350,23760.93900
1759190400000,23761.58900,23781.13350,23743.22200,23762.21650
1759204800000,23759.68900,23789.14450,23722.71650,23722.71650
1759219200000,23719.13900,23780.00000,23674.00550,23761.00550
1759233600000,23760.01650,23834.50000,23743.99450,23832.00000
1759248000000,23831.01100,23927.51100,23831.01100,23909.99450
1759262400000,23910.95000,23953.99450,23897.22800,23904.00000
1759276800000,23903.68350,23942.98350,23891.47800,23895.52200
1759291200000,23896.06650,23911.45000,23775.44450,23793.47800
1759305600000,23791.51100,24011.50000,23739.99450,24004.56650
1759320000000,24006.51650,24146.00000,23938.92800,24093.51100
1759334400000,24092.55000,24254.57200,24091.00550,24247.99450
