ts,o,h,l,c,v
1775657100,25060.2945,25067.3055,25051.6510,25066.3290,1423
1775657400,25065.9135,25066.3860,25052.5280,25057.5445,1380
1775657700,25057.6855,25059.5500,25035.8915,25041.9355,1357
1775658000,25041.7185,25042.5775,25017.3000,25037.9105,1604
1775658300,25040.9410,25059.7240,25020.2670,25030.2240,1779
1775658600,25028.9410,25066.9410,24962.7945,24992.9520,2645
1775658900,24992.6360,25010.7020,24944.9630,24950.7075,2549
1775659200,24953.4135,24961.0445,24920.4600,24930.3030,2594
1775659500,24930.5830,24990.6965,24928.1715,24983.4465,2516
1775659800,24983.5060,24983.9135,24905.1470,24911.4355,2491
1775660100,24911.5665,24933.0390,24895.8440,24910.4410,2525
1775660400,24910.1880,24932.5530,24903.2560,24916.4355,2488
1775660700,24916.7780,24924.1855,24890.2945,24906.3000,2107
1775661000,24906.7130,24917.5445,24886.7945,24905.8000,2442
1775661300,24906.5610,24920.5390,24877.9630,24891.3290,2298
1775661600,24892.0115,24919.4395,24887.7780,24905.4135,2329
1775661900,24906.3385,24908.0530,24879.6400,24882.8275,2338
1775662200,24883.5555,24894.4300,24860.7780,24873.1455,2344
1775662500,24873.6690,24882.6680,24850.1215,24867.5720,2436
1775662800,24867.9380,24880.9940,24850.3865,24853.1975,2354
1775663100,24854.0125,24859.5980,24822.1990,24851.4365,2364
1775663400,24852.0580,24857.1045,24810.3410,24828.1090,2264
1775663700,24827.9655,24827.9655,24752.6780,24814.9500,2332
1775664000,24815.0645,24864.5045,24815.0645,24848.9675,2322
1775664300,24848.7135,24857.6445,24812.4790,24813.1130,2195
1775664600,24813.3435,24849.0625,24802.5270,24845.9210,2275
1775664900,24845.0510,24859.1865,24826.4645,24856.7825,2159
1775665200,24857.5475,24859.5410,24834.7625,24850.1580,2097
1775665500,24850.5500,24853.0495,24831.4300,24834.9810,2154
1775665800,24834.5900,24861.6800,24829.2745,24859.7555,2149
1775666100,24861.3765,24884.5870,24854.5630,24879.6565,2118
1775666400,24879.5145,24881.5275,24858.2955,24880.6520,1952
1775666700,24880.8815,24905.6780,24880.8815,24903.1220,1837
1775667000,24903.2820,24911.8570,24901.4955,24903.8460,1752
1775667300,24904.1100,24912.6775,24900.1055,24903.7745,1660
1775667600,24903.4320,24941.0300,24902.1480,24926.0185,1811
1775667900,24926.9810,24929.2410,24916.1635,24920.2190,1808
1775668200,24920.5075,24927.0355,24904.8480,24906.6320,1854
1775668500,24906.2730,24912.4775,24889.0765,24902.3570,2062
1775668800,24902.5365,24914.6735,24893.3335,24912.1235,1904
1775669100,24911.9925,24922.9500,24903.0765,24920.5000,1875
1775669400,24920.7555,24937.6190,24914.1535,24935.7035,1828
1775669700,24935.7280,24944.7365,24932.2900,24943.6235,1709
1775670000,24943.2590,24962.9240,24942.4155,24957.1845,1695
1775670300,24956.9620,24970.6800,24954.4700,24965.9925,1657
1775670600,24966.1730,24974.6330,24964.5100,24973.1305,1608
1775670900,24973.3055,24983.3920,24964.7090,24968.0820,1382
1775671200,24968.1735,24982.4080,24964.3080,24965.3490,1554
1775671500,24965.5880,24966.5400,24948.1820,24951.3790,1748
1775671800,24951.6400,24959.6270,24945.3335,24949.5800,1596
1775672100,24949.8475,24956.2255,24932.3035,24937.8055,1699
1775672400,24938.1370,24946.0945,24913.7165,24918.7145,1889
1775672700,24918.6010,24926.0020,24898.1055,24908.0545,1933
1775673000,24908.2130,24923.3620,24904.6260,24914.0065,1935
1775673300,24914.6100,24923.9985,24890.6230,24911.1865,1872
1775673600,24911.9075,24921.6525,24906.4000,24917.6055,1781
1775673900,24917.4525,24925.2145,24910.6545,24913.0090,1710
1775674200,24913.5530,24920.7425,24911.0285,24912.3280,1568
1775674500,24912.2080,24919.4855,24909.1590,24918.5665,1246
1775674800,24918.7030,24943.3940,24903.0510,24943.2655,1808
1775675100,24943.2475,24955.2755,24938.9490,24953.7910,1687
1775675400,24953.9055,24955.4975,24938.9555,24945.1410,1612
1775675700,24945.2115,24955.6760,24860.3255,24879.6435,1940
1775676000,24878.7625,24904.1220,24871.0635,24889.1500,2458
1775676300,24888.8835,24899.1765,24873.4330,24879.2495,2184
1775676600,24878.8670,24896.8880,24876.4990,24884.0000,1859
1775676900,24883.8315,24893.0340,24865.8870,24867.6200,1808
1775677200,24867.3020,24868.3505,24839.0565,24842.1710,2010
1775677500,24842.2460,24854.2435,24825.9960,24827.2055,1978
1775677800,24827.4390,24837.9510,24819.3090,24819.7120,1918
1775678100,24819.4635,24820.0600,24774.5490,24779.4800,2050
1775678400,24779.0230,24804.5180,24769.2930,24790.5185,2133
1775678700,24790.4990,24813.3590,24780.1080,24803.2195,2028
1775679000,24804.1535,24837.0235,24803.0800,24832.9270,1993
1775679300,24832.8345,24837.4740,24798.2075,24805.9125,2010
1775679600,24805.6790,24806.4070,24783.8725,24796.5545,2037
1775679900,24796.4510,24811.9035,24782.5860,24785.3015,1959
1775680200,24784.8445,24821.8935,24783.3270,24820.8385,2002
1775680500,24821.0445,24843.0895,24818.7000,24833.1160,2034
1775680800,24832.6490,24841.8790,24811.8045,24840.2960,1907
1775681100,24839.8400,24863.1515,24838.7465,24859.9345,1949
1775681400,24861.7615,24874.3275,24853.9545,24865.2125,1980
1775681700,24865.1365,24914.2280,24857.3480,24906.9455,1960
1775682000,24906.5730,24920.8145,24900.5520,24902.2785,1789
1775682300,24902.1365,24903.7410,24881.3155,24884.8845,1342
1775682600,24884.1830,24889.5875,24879.5430,24885.7035,1125
1775689200,24867.7770,24888.6610,24867.7770,24883.3185,894
1775689500,24882.4110,24893.4275,24878.6610,24891.2910,668
1775689800,24891.0190,24891.5010,24867.7745,24870.3130,801
1775690100,24870.8020,24876.3780,24852.5410,24853.0355,831
1775690400,24853.2745,24861.0685,24843.3780,24856.0520,1069
1775690700,24855.8945,24862.5120,24849.7580,24857.0245,679
1775691000,24858.6280,24871.6885,24858.6280,24869.3725,655
1775691300,24869.6735,24878.4110,24863.9235,24865.0190,660
1775691600,24864.5190,24868.0300,24858.3670,24859.7770,548
1775691900,24859.7800,24862.9275,24855.5355,24858.4110,530
1775692200,24859.1665,24863.3780,24856.8780,24861.8945,375
1775692500,24861.4805,24865.2675,24857.6335,24863.4180,349
1775692800,24862.9220,24862.9220,24852.9000,24862.5010,463
1775693100,24862.4970,24883.9055,24862.4970,24870.4055,778
1775693400,24870.2690,24877.5340,24867.0520,24874.5465,556
1775693700,24874.6610,24881.3020,24863.9110,24864.5135,649
1775694000,24864.3615,24868.0410,24860.1555,24864.6225,570
1775694300,24865.4000,24868.8835,24861.7690,24862.1390,478
1775694600,24862.2690,24866.1610,24855.2990,24863.7565,569
1775694900,24862.8945,24863.5355,24857.2470,24859.7855,497
1775695200,24859.8960,24864.4165,24857.2525,24859.5520,577
1775695500,24860.2965,24866.6420,24854.1500,24859.0465,895
1775695800,24858.8240,24864.1610,24856.5245,24857.1060,680
1775696100,24857.2470,24859.2855,24851.6625,24855.0245,869
1775696400,24855.0285,24857.2580,24828.7690,24831.2565,1448
1775696700,24830.9165,24844.2910,24828.9030,24832.8020,1458
1775697000,24832.6170,24853.3945,24831.0410,24847.5135,1406
1775697300,24847.4110,24853.3130,24840.4235,24850.8075,1517
1775697600,24850.3890,24862.8615,24844.8725,24854.6610,1341
1775697900,24854.0135,24855.0175,24840.0190,24841.1500,1268
1775698200,24841.0080,24862.3890,24838.3960,24847.4275,1494
1775698500,24847.6530,24858.6775,24846.5245,24853.4275,1299
1775698800,24854.1225,24858.0685,24851.1335,24853.9110,1259
1775699100,24853.7580,24856.5190,24841.3945,24847.5355,1268
1775699400,24848.0245,24851.0355,24836.0160,24838.8945,1136
1775699700,24839.4165,24843.7580,24836.2470,24840.6720,862
1775700000,24840.5300,24850.0135,24832.0215,24841.2800,1393
1775700300,24841.1885,24842.1225,24825.6390,24831.7800,1269
1775700600,24831.9000,24838.6610,24822.7800,24829.7455,1061
1775700900,24829.4070,24832.6555,24821.3835,24824.8560,1056
1775701200,24824.6335,24826.2690,24809.9000,24817.2855,1199
1775701500,24817.3615,24823.7580,24811.1335,24816.9955,1143
1775701800,24816.7910,24837.6500,24813.0190,24835.0355,1348
1775702100,24835.2360,24835.3920,24827.5080,24832.7840,1263
1775702400,24832.7360,24841.2525,24829.8920,24833.8945,1154
1775702700,24834.0355,24840.6695,24823.3020,24840.2800,1187
1775703000,24840.1555,24853.6555,24840.0355,24848.8670,1218
1775703300,24849.3045,24854.0025,24846.2455,24852.0190,1056
1775703600,24852.0215,24861.0245,24851.8615,24855.0465,1167
1775703900,24855.1625,24869.7965,24854.1255,24860.5325,1024
1775704200,24860.1500,24861.5230,24852.4220,24856.1665,955
1775704500,24857.1335,24869.0300,24852.7745,24866.5245,1063
1775704800,24866.6610,24868.5190,24856.0135,24859.6640,913
1775705100,24860.0410,24861.2855,24854.1775,24856.0575,744
1775705400,24855.8020,24866.3920,24855.2470,24859.8615,793
1775705700,24860.4180,24864.5080,24856.4165,24862.3780,787
1775706000,24862.5520,24865.0120,24855.5135,24862.5465,691
1775706300,24862.0025,24870.0630,24862.0025,24869.2855,795
1775706600,24869.1775,24878.2855,24867.9015,24872.9440,844
1775706900,24872.7910,24872.7910,24859.5300,24859.6610,833
1775707200,24860.1335,24862.5395,24854.8890,24858.2800,717
1775707500,24858.8835,24866.0355,24854.5465,24860.5245,744
1775707800,24860.7965,24862.5300,24855.0080,24857.6335,686
1775708100,24857.4070,24857.6390,24848.7715,24849.3020,637
1775708400,24849.5465,24850.5300,24845.2715,24848.6445,574
1775708700,24848.5520,24851.0465,24847.1720,24848.5300,642
1775709000,24848.3945,24859.4000,24847.6280,24857.2690,770
1775709300,24857.4275,24862.9915,24851.7690,24853.2360,600
1775709600,24853.1445,24855.6225,24845.5300,24851.3240,596
1775709900,24851.4055,24852.1475,24837.9330,24846.5300,889
1775710200,24846.6280,24852.1665,24843.2965,24849.0465,780
1775710500,24848.0215,24855.1630,24844.7855,24847.7800,729
1775710800,24849.2525,24851.3130,24838.7635,24841.5355,660
1775711100,24841.7855,24845.7675,24838.1845,24842.5300,656
1775711400,24843.0355,24849.2415,24842.3890,24846.0135,520
1775711700,24845.8670,24848.2855,24839.1500,24842.2800,610
1775712000,24842.1500,24842.2580,24836.7660,24840.8920,572
1775712300,24841.0190,24843.7470,24837.6515,24842.5080,528
1775712600,24842.7415,24843.5245,24836.1680,24839.6445,719
1775712900,24839.5410,24844.7910,24839.4235,24841.7580,526
1775713200,24841.9220,24849.1445,24841.0135,24844.5465,654
1775713500,24844.7690,24848.8920,24841.9055,24845.7910,497
1775713800,24845.6500,24852.5300,24844.2470,24850.0740,619
1775714100,24850.0545,24850.7910,24841.1445,24843.0190,620
1775714400,24842.8780,24848.5230,24840.7910,24842.0135,834
1775714700,24842.1390,24844.6555,24833.6335,24835.0245,704
1775715000,24835.0160,24840.2910,24823.2360,24840.2895,1030
1775715300,24840.0630,24855.8670,24839.6280,24854.2305,1127
1775715600,24854.1775,24858.4900,24849.8130,24851.7635,1030
1775715900,24851.1720,24861.5740,24850.0355,24861.3130,911
1775716200,24861.4055,24864.9165,24856.3725,24860.5080,856
1775716500,24860.0135,24875.3960,24855.4915,24867.2690,943
1775716800,24867.4165,24870.2800,24861.5300,24869.0410,945
1775717100,24868.2745,24868.8020,24852.0520,24856.4000,799
1775717400,24855.8890,24858.9110,24851.0135,24853.0465,854
1775717700,24853.1885,24858.3020,24852.6225,24858.1500,760
1775718000,24858.5135,24886.8835,24856.4000,24880.4000,1240
1775718300,24880.7910,24881.7965,24865.9030,24866.7525,1017
1775718600,24867.2415,24871.5630,24858.5190,24862.3075,1052
1775718900,24862.0435,24866.5245,24857.9220,24860.4055,1038
1775719200,24860.1830,24862.0245,24853.9165,24857.0190,909
1775719500,24857.1830,24867.5355,24855.1900,24865.6665,1057
1775719800,24865.7910,24871.1280,24856.2605,24862.6200,1363
1775720100,24862.1390,24866.1500,24859.2855,24865.2690,899
1775720400,24865.0135,24867.5190,24861.2800,24866.7510,763
1775720700,24866.5300,24868.5245,24846.8560,24851.1280,1078
1775721000,24851.4085,24857.2800,24846.2635,24855.3020,759
1775721300,24855.1390,24868.7910,24854.9055,24868.1585,839
1775721600,24868.1830,24877.2965,24856.6335,24856.6775,1467
1775721900,24856.5300,24859.3890,24844.0300,24844.7635,1243
1775722200,24844.9330,24852.0355,24841.6695,24849.2910,1087
1775722500,24849.0245,24850.2855,24826.9000,24836.4860,1249
1775722800,24836.1570,24844.0465,24825.8615,24843.4000,1082
1775723100,24843.6060,24844.2580,24834.6555,24841.1625,978
1775723400,24841.4055,24846.3670,24822.4055,24822.8945,1050
1775723700,24823.5410,24832.2965,24819.8835,24827.6445,1043
1775724000,24827.8810,24827.9165,24801.3670,24805.5575,1024
1775724300,24805.8835,24810.1500,24794.2525,24803.1665,1103
1775724600,24803.1475,24809.7910,24794.2910,24808.1775,1060
1775724900,24808.3020,24815.8945,24807.7690,24814.6390,915
1775725200,24815.3725,24820.0465,24796.6225,24810.4970,1358
1775725500,24809.7910,24811.0740,24786.3670,24791.0300,1111
1775725800,24791.5135,24793.6665,24782.4165,24786.3560,1127
1775726100,24786.2525,24796.5685,24782.0270,24791.2690,1056
1775726400,24791.2660,24801.8700,24788.6170,24799.2800,1164
1775726700,24799.1665,24802.1610,24787.9400,24790.0215,1124
1775727000,24790.1460,24810.8020,24790.1460,24806.7910,1176
1775727300,24806.8560,24816.0355,24803.2470,24811.5135,1030
1775727600,24811.2470,24828.2800,24806.6610,24827.7745,974
1775727900,24827.6280,24832.4125,24814.3945,24815.2910,995
1775728200,24815.0630,24815.0630,24802.1460,24805.5080,894
1775728500,24805.6500,24810.0190,24797.3560,24801.6280,901
1775728800,24801.8185,24802.5465,24792.9915,24797.6720,1042
1775729100,24797.4165,24817.7855,24796.9070,24816.1225,1030
1775729400,24815.8960,24828.1445,24814.2580,24826.7510,865
1775729700,24826.4275,24841.1830,24824.8020,24835.0300,951
1775730000,24835.2745,24839.5465,24825.7785,24833.8905,845
1775730300,24834.1665,24844.7580,24831.4125,24841.3185,788
1775730600,24840.7855,24842.7715,24830.5410,24833.4400,913
1775730900,24833.9110,24835.0410,24821.9345,24833.6515,836
1775731200,24832.9345,24836.8505,24831.0190,24832.7360,691
1775731500,24832.6280,24840.1885,24831.3020,24836.3185,785
1775731800,24836.1665,24841.9000,24830.2580,24841.0740,687
1775732100,24840.5300,24847.1445,24838.8185,24845.6665,723
1775732400,24845.9110,24854.0245,24837.9915,24843.1390,1040
1775732700,24843.3725,24852.1420,24836.5190,24843.6555,977
1775733000,24844.1170,24847.1775,24837.6445,24840.7690,809
1775733300,24840.8945,24843.8755,24831.3780,24836.2785,973
1775733600,24836.5135,24854.4220,24833.7635,24853.0300,916
1775733900,24853.2730,24855.7745,24847.7470,24851.0740,824
1775734200,24850.9275,24853.1390,24840.6555,24840.6555,830
1775734500,24839.7715,24840.5300,24832.2690,24835.9440,857
1775734800,24836.5630,24848.7855,24832.5410,24846.5025,814
1775735100,24846.7745,24853.2690,24839.4970,24852.3130,839
1775735400,24852.0245,24852.4140,24830.4385,24836.7800,1047
1775735700,24836.6775,24837.6255,24810.2635,24812.8945,1017
1775736000,24813.0080,24827.6775,24807.2745,24816.7855,1325
1775736300,24816.9055,24820.3020,24808.6500,24819.1570,918
1775736600,24819.1280,24824.2965,24813.4955,24821.1720,866
1775736900,24821.0630,24821.0630,24812.5355,24813.5190,794
1775737200,24814.2690,24821.9165,24812.5300,24817.6460,912
1775737500,24818.0190,24818.0190,24806.0080,24813.1390,1021
1775737800,24813.4385,24827.9970,24812.5025,24827.9970,1004
1775738100,24828.5230,24845.1555,24819.2800,24844.8945,986
1775738400,24844.5245,24863.7745,24842.1500,24854.4860,1377
1775738700,24853.8240,24867.4220,24850.2470,24857.4970,1231
1775739000,24857.2770,24861.5190,24851.7690,24856.5080,1074
1775739300,24856.3560,24864.5410,24853.6005,24858.9110,869
1775739600,24858.7800,24871.1390,24858.7800,24862.0300,1026
1775739900,24861.9165,24875.2635,24861.2785,24874.6790,909
1775740200,24874.6610,24879.3130,24863.0135,24863.7800,1032
1775740500,24863.6610,24873.3185,24860.2580,24868.2965,989
1775740800,24868.5135,24869.7910,24856.0135,24862.2635,950
1775741100,24861.7800,24867.9275,24858.9055,24863.2860,882
1775741400,24864.2530,24874.8670,24845.6280,24855.1060,1614
1775741700,24855.3130,24870.3130,24852.4805,24858.7470,1298
1775742000,24858.6830,24882.0025,24854.6225,24867.4000,1300
1775742300,24867.6775,24877.5135,24853.7910,24867.1555,1512
1775742600,24867.0245,24870.9385,24851.3905,24855.0300,1222
1775742900,24855.1610,24862.6830,24853.4220,24857.8185,1055
1775743200,24876.0300,24876.0300,24855.4275,24872.8560,1507
1775743500,24873.2690,24878.3780,24861.1500,24861.5465,1299
1775743800,24861.6225,24876.5795,24859.5285,24873.0435,1204
1775744100,24873.3755,24878.4195,24866.9385,24870.7525,1170
1775744400,24870.2855,24877.7690,24866.1390,24873.1680,1167
1775744700,24872.8725,24910.7580,24872.8725,24909.6500,1660
1775745000,24909.5520,24930.1555,24848.5465,24856.3505,2703
1775745300,24857.0190,24902.1500,24851.2785,24892.1335,2582
1775745600,24891.4000,24937.2510,24871.8960,24929.4195,2438
1775745900,24929.0435,24938.6610,24890.6225,24904.7635,2476
1775746200,24904.6640,24904.6640,24844.1390,24849.0245,2496
1775746500,24849.7965,24869.0190,24834.8890,24862.0355,2395
1775746800,24862.8835,24871.1255,24837.7800,24864.2415,2401
1775747100,24863.8945,24882.1170,24841.9645,24843.0800,2345
1775747400,24842.1120,24874.0900,24829.0555,24839.5035,2341
1775747700,24839.6235,24839.8530,24803.5670,24814.2900,2320
1775748000,24815.1515,24834.5080,24808.4220,24825.3580,2278
1775748300,24824.4065,24825.1455,24791.0965,24808.8300,2107
1775748600,24808.3260,24814.6190,24790.2635,24803.2340,2133
1775748900,24803.3100,24814.4345,24787.6955,24810.9935,2202
1775749200,24810.9920,24823.4380,24804.3180,24814.0885,2131
1775749500,24813.6855,24844.6090,24811.4720,24837.9325,2171
1775749800,24838.2765,24865.4920,24834.6910,24863.2355,2109
1775750100,24863.0880,24880.5045,24852.2590,24869.0065,2114
1775750400,24869.0035,24872.1265,24844.7845,24858.2735,2054
1775750700,24859.0220,24863.9600,24844.5455,24854.0815,1942
1775751000,24854.2280,24906.1100,24853.2505,24900.2570,2089
1775751300,24900.7635,24929.0970,24900.6820,24926.3355,2230
1775751600,24926.4775,24932.1180,24906.5415,24917.5380,2066
1775751900,24917.4245,24917.7670,24880.9415,24886.3570,2100
1775752200,24886.6345,24965.6680,24876.8255,24949.7945,1791
1775752500,24950.2765,24971.4110,24918.8810,24937.8790,2507
1775752800,24937.2620,24970.1345,24936.9460,24953.9245,2328
1775753100,24953.9440,25005.5810,24937.3555,24979.9060,2310
1775753400,24979.7330,25005.1010,24973.5000,25004.3680,2144
1775753700,25004.0530,25024.2930,25002.8075,25017.0585,2100
1775754000,25016.7535,25090.9910,25016.7170,25064.1570,2306
1775754300,25063.9445,25076.5875,25046.1100,25054.0000,2250
1775754600,25054.0290,25068.7425,25035.9605,25036.0100,2091
1775754900,25035.7820,25067.9635,25031.7885,25065.0590,2100
1775755200,25064.5800,25069.2365,25042.2445,25043.6515,1897
1775755500,25043.1985,25051.3215,25035.1270,25043.2120,1844
1775755800,25043.4675,25046.6205,25021.5615,25028.4665,1964
1775756100,25028.3465,25029.2410,25002.0565,25013.2345,1913
1775756400,25012.4725,25013.7835,24995.5085,25007.9315,1879
1775756700,25007.4660,25007.4660,24988.6980,24996.1335,1872
1775757000,24995.8835,25038.0545,24995.8835,25029.7745,1915
1775757300,25029.9815,25033.3355,25015.4625,25022.9010,1758
1775757600,25023.0500,25034.7590,25014.5460,25034.0170,1672
1775757900,25035.2300,25061.0010,25027.4990,25050.5600,1828
1775758200,25051.1445,25063.3365,25044.4535,25053.9990,1755
1775758500,25053.8900,25078.6670,25050.7955,25068.7700,1791
1775758800,25069.1235,25073.6220,25055.8530,25059.2265,1829
1775759100,25059.4655,25062.7235,25047.7335,25049.6155,1605
1775759400,25049.4910,25049.4910,25017.2000,25039.4855,1887
1775759700,25039.0010,25079.4000,25038.3605,25075.3880,1867
1775760000,25075.8175,25082.0600,25053.5600,25060.8165,1786
1775760300,25061.0445,25070.8565,25056.9465,25065.5205,1663
1775760600,25065.3880,25066.0065,25044.2160,25054.9355,1743
1775760900,25055.0600,25055.0600,25044.7325,25053.3800,1522
1775761200,25053.9945,25058.0565,24978.4170,24992.3120,2190
1775761500,24992.4540,25019.4255,24992.4540,25010.9170,2206
1775761800,25011.0810,25017.7600,24991.7265,25004.2075,1986
1775762100,25004.1990,25019.1510,24995.9700,25005.8285,1930
1775762400,25005.6435,25013.2765,24979.8365,24984.9645,2007
1775762700,24985.3455,25000.4530,24976.9820,24990.5100,2094
1775763000,24990.3790,24999.0115,24975.0725,24982.0640,1919
1775763300,24981.5200,25018.3530,24979.1435,25014.8745,1808
1775763600,25014.6465,25018.6755,24992.6945,24999.5255,1846
1775763900,24999.1445,25011.4985,24994.6680,25009.8765,1736
1775764200,25010.1045,25012.5455,24990.3315,25005.6345,1757
1775764500,25005.7865,25017.8475,25005.0470,25008.6785,1645
1775764800,25009.5400,25040.0555,25004.3800,25034.9560,1782
1775765100,25034.8590,25049.1680,25021.2175,25048.5060,1674
1775765400,25048.7295,25058.3545,25045.9665,25049.1890,1624
1775765700,25050.1790,25057.0110,25034.2900,25038.2155,1655
1775766000,25037.8675,25046.3965,25033.7055,25044.1400,1685
1775766300,25044.6565,25056.0600,25044.4065,25051.3775,1459
1775766600,25050.9800,25082.2720,25049.1090,25071.7700,1679
1775766900,25071.8780,25081.8670,25063.6135,25072.6955,1561
1775767200,25072.2980,25076.4200,25060.3675,25074.9190,1616
1775767500,25074.3210,25085.8245,25068.0120,25074.9955,1527
1775767800,25075.1210,25097.0660,25074.9515,25094.5680,1856
1775768100,25093.3390,25093.3390,25070.6740,25078.6820,1927
1775768400,25078.4240,25079.5365,25057.8230,25059.2620,1423
1775768700,25059.1035,25067.1060,25048.9200,25062.8680,1170
1775769000,25062.8390,25070.9480,25061.9900,25064.6410,944
1775775600,25069.6510,25085.1730,25061.4935,25084.1235,1100
1775775900,25084.3900,25090.0265,25074.5210,25085.3735,728
1775776200,25085.4660,25088.2820,25082.0430,25087.4935,364
1775776500,25087.4285,25088.5100,25080.1125,25083.7820,400
1775776800,25083.8735,25087.2520,25079.6455,25081.0155,396
1775777100,25080.9800,25087.3790,25052.5155,25052.5155,520
1775777400,25053.1020,25068.6565,25048.9770,25058.6565,982
1775777700,25058.9825,25066.0210,25057.3790,25059.7270,577
1775778000,25059.5005,25067.3460,25058.7710,25060.1455,492
1775778300,25059.9990,25059.9990,25049.8900,25057.8815,580
1775778600,25058.5100,25058.6730,25050.6235,25053.4175,353
1775778900,25054.0960,25054.0960,25038.7710,25042.7600,593
1775779200,25042.9990,25045.2300,25028.7710,25035.0115,685
1775779500,25034.8790,25049.1510,25033.3460,25048.2600,483
1775779800,25047.9660,25048.5595,25043.3790,25047.8870,428
1775780100,25047.9120,25049.7545,25043.2105,25045.1455,400
1775780400,25045.0210,25047.1455,25042.1400,25044.1370,389
1775780700,25042.8955,25046.5155,25042.8955,25045.2490,275
1775781000,25045.4065,25052.7685,25043.7875,25049.7600,434
1775781300,25049.8900,25050.4990,25043.5045,25044.3515,355
1775781600,25044.2655,25050.2325,25044.0485,25049.1260,325
1775781900,25049.3900,25070.8515,25046.2215,25065.0155,859
1775782200,25064.5375,25068.4120,25060.7160,25068.4120,555
1775782500,25068.1400,25068.8830,25054.5210,25059.9990,765
1775782800,25058.9990,25059.3995,25043.8680,25048.0430,1360
1775783100,25047.8515,25058.9010,25041.6180,25050.4120,1278
1775783400,25050.2545,25052.0375,25042.4935,25049.5595,1160
1775783700,25048.2465,25061.1840,25043.1785,25058.6345,1053
1775784000,25059.2820,25069.8845,25058.2875,25060.8900,1091
1775784300,25060.4910,25072.1620,25060.0225,25070.1290,908
1775784600,25069.8680,25076.2740,25067.1455,25073.1070,1020
1775784900,25072.8790,25087.9285,25072.8790,25082.8845,979
1775785200,25082.6070,25086.5500,25079.3955,25082.4120,839
1775785500,25082.2160,25083.9010,25077.6565,25083.4010,896
1775785800,25083.7655,25090.9800,25080.9990,25083.7380,943
1775786100,25084.0100,25111.5045,25077.7325,25106.6840,972
1775786400,25106.3790,25106.8735,25093.6645,25099.4285,1230
1775786700,25099.7380,25103.1275,25096.1620,25101.6015,937
1775787000,25101.4770,25102.5020,25092.8900,25094.5375,782
1775787300,25093.6675,25100.2545,25091.1125,25097.8625,829
1775787600,25098.1455,25104.2710,25095.7435,25101.3735,859
1775787900,25101.1290,25114.7410,25100.9825,25114.3900,950
1775788200,25114.1510,25130.8955,25110.9010,25128.4285,1322
1775788500,25128.6235,25133.7655,25126.6385,25127.6290,1048
1775788800,25127.6645,25132.2505,25123.1455,25127.8735,1102
1775789100,25127.6620,25132.6730,25122.1510,25130.8460,955
1775789400,25130.6455,25130.6455,25120.8790,25126.8955,851
1775789700,25127.1125,25127.1125,25119.3900,25119.9935,842
1775790000,25120.3680,25125.7820,25103.8570,25104.4120,1058
1775790300,25104.0210,25117.5375,25104.0210,25115.1330,876
1775790600,25114.6510,25115.2545,25105.7930,25107.8955,927
1775790900,25108.4395,25108.9990,25094.1015,25096.1620,969
1775791200,25096.3955,25101.2930,25089.6370,25100.3570,960
1775791500,25100.5155,25103.1675,25095.8570,25097.3845,801
1775791800,25097.2490,25106.6235,25095.7890,25103.9395,758
1775792100,25104.0100,25106.8705,25099.8625,25106.5485,535
1775792400,25106.4120,25113.9285,25103.7890,25108.7325,639
1775792700,25108.8680,25112.6565,25107.2655,25108.2945,658
1775793000,25108.2490,25113.0155,25107.3900,25109.7545,493
1775793300,25109.6785,25111.3885,25108.5375,25109.1480,500
1775793600,25109.2725,25116.9010,25109.2725,25115.5155,465
1775793900,25115.6510,25123.2160,25113.1235,25118.1345,641
1775794200,25117.8610,25122.8555,25116.0100,25122.1455,563
1775794500,25122.3680,25123.1440,25118.2435,25120.9340,496
1775794800,25120.6785,25121.8845,25117.1455,25119.1125,450
1775795100,25118.9010,25119.4120,25106.9175,25108.0155,615
1775795400,25107.8955,25127.4770,25107.6070,25123.3845,876
1775795700,25123.2435,25137.6510,25120.8735,25127.6455,811
1775796000,25127.7490,25131.7765,25124.8735,25126.7875,698
1775796300,25126.8680,25132.4010,25123.1370,25126.7270,672
1775796600,25126.5445,25129.1730,25119.7820,25128.6400,603
1775796900,25128.6275,25130.3940,25125.4010,25126.6895,558
1775797200,25126.4855,25129.1730,25124.3900,25126.9065,571
1775797500,25126.7545,25126.7545,25111.3955,25116.4175,684
1775797800,25116.6400,25118.6290,25112.8845,25114.0210,588
1775798100,25114.2270,25117.0100,25113.5100,25116.1290,485
1775798400,25116.0100,25117.9010,25110.1235,25110.6620,585
1775798700,25110.7215,25114.3790,25109.7270,25112.6345,532
1775799000,25113.0130,25115.4935,25111.5265,25112.6315,617
1775799300,25112.6620,25112.7655,25107.8515,25109.1400,518
1775799600,25108.7765,25112.2490,25101.1345,25106.8900,661
1775799900,25106.2105,25106.2105,25103.1125,25104.1180,422
1775800200,25104.2380,25109.1620,25103.7875,25107.3680,532
1775800500,25107.5100,25107.6620,25102.4065,25104.9715,615
1775800800,25105.1785,25120.2380,25105.1205,25118.5485,765
1775801100,25118.6620,25120.4010,25113.6455,25115.4340,671
1775801400,25115.6345,25117.8940,25111.4880,25112.6400,696
1775801700,25112.7325,25113.4825,25108.0500,25112.3040,750
1775802000,25112.6400,25117.6330,25112.0170,25114.4010,632
