ts_unix,symbol,side,engine,entry_px,exit_px,pnl,mfe,mae,hold_sec,exit_reason,spread_at_entry,latency_ms,regime
1776082415,XAUUSD,SHORT,DomPersistEngine,4719.74,4717.79,16.867,28.179,0,74,TRAIL_HIT,0.22,0,DOM_PERSIST
1776082260,XAUUSD,LONG,CandleFlowEngine,4716.44,4713.35,-31.5,39.3,0,551,SL_HIT,0,0,CANDLE_FLOW
1776082768,XAUUSD,SHORT,DomPersistEngine,4714.7,4712.91,15.251,25.856,0,56,TRAIL_HIT,0.22,0,DOM_PERSIST
1776082325,NAS100,SHORT,IndexFlow,24946.3,24961.2,-2.51964,5.25,14.25,1094,SL_HIT,0,0,IFLOW
1776083625,XAUUSD,SHORT,DomPersistEngine,4714.84,4712.99,15.857,26.765,0,24,TRAIL_HIT,0.22,0,DOM_PERSIST
1776084180,XAUUSD,LONG,CandleFlowEngine,4714.36,4715.56,11.4,13.1,0,67,PARTIAL_TP,0,0,CANDLE_FLOW
1776084180,XAUUSD,LONG,CandleFlowEngine,4714.36,4720.52,61,77.1,0,278,TRAIL_SL,0,0,CANDLE_FLOW
1776085242,XAUUSD,SHORT,VWAPStretchReversion,4724.57,4729.57,-11.88,9,-493,57,SL_HIT,0.22,7.743,COMPRESSION
1776085329,XAUUSD,LONG,TurtleTick,4728.94,4723.94,-5.28,22,-508,76,SL_HIT,0.22,9.239,IMPULSE
1776085586,XAUUSD,SHORT,VWAPStretchReversion,4728.54,4733.54,-11.88,242,-503,365,SL_HIT,0.22,12.275,COMPRESSION
1776086004,XAUUSD,LONG,CandleFlowEngine,4735.01,4726.59,-169.6,0,0,1,FORCE_CLOSE,0,0,CANDLE_FLOW
1776086111,XAUUSD,SHORT,VWAPStretchReversion,4733.6,4732.6,1.62,452,-391,626,SL_HIT,0.22,8.115,COMPRESSION
1776086557,XAUUSD,SHORT,PYRAMID,4729.84,4735.6,-13.59,76,-572,454,SL_HIT,0.22,9.818,COMPRESSION
1776087150,XAUUSD,LONG,TurtleTick,4734.28,4729.28,-15.84,157,-494,242,SL_HIT,0.22,11.667,COMPRESSION
1776087744,XAUUSD,SHORT,VWAPStretchReversion,4727.49,4726.49,0.72,483,-294,377,SL_HIT,0.22,10.969,COMPRESSION
1776088125,XAUUSD,LONG,HybridBracketGold,4731.56,4732.12,3.32226,7.17608,0,1,TRAIL_HIT,0,0,COMPRESSION
1776088193,XAUUSD,LONG,HybridBracketGold,4739.96,4740.36,1.53828,2.30742,0,1,TRAIL_HIT,0,0,COMPRESSION
1776088186,XAUUSD,LONG,DXYDivergence,4732.99,4734.89,6.075,1125,-65,81,SL_HIT,0.22,12.64,IMPULSE
1776088246,XAUUSD,LONG,PYRAMID,4737.34,4730.99,-24.8625,19,-647,25,SL_HIT,0.22,12.64,IMPULSE
1776088361,XAUUSD,LONG,MacroCrash,4730.9,4727.56,-54.4,5.92,0,-1774312273,DOLLAR_STOP,0,0,EXPANSION
1776088372,XAUUSD,LONG,MacroCrash,4727.78,4723.92,-62.72,0,0,-1774312284,DOLLAR_STOP,0,0,EXPANSION
1776088472,NAS100,LONG,HybridBracketIndex,25093.2,25092.5,-1.2,24,0,51,BE_HIT,0,0,HYBRID
1776088399,XAUUSD,LONG,VWAPStretchReversion,4724.03,4725.03,0.72,501,-233,128,SL_HIT,0.22,9.08,COMPRESSION
1776088514,XAUUSD,LONG,CandleFlowEngine,4727.42,4722.82,-86.676,5.58,0,54,FORCE_CLOSE,0,0,CANDLE_FLOW
1776088460,XAUUSD,LONG,PYRAMID,4728.05,4729.05,0.72,401,-530.5,353,SL_HIT,0.22,10.325,COMPRESSION
1776088782,XAUUSD,LONG,PYRAMID,4731.55,4726.05,-5.78,51,-558,142,SL_HIT,0.22,10.325,COMPRESSION
1776095575,NAS100,LONG,IndexFlow,25144,25130.3,-1.64163,2.85,13.3,257,SL_HIT,0,0,IFLOW
1776096093,XAUUSD,LONG,VWAPStretchReversion,4712.29,4713.29,2.16,344,-291,298,SL_HIT,0.22,10.467,COMPRESSION
1776096668,XAUUSD,SHORT,VWAPStretchReversion,4717.88,4722.88,-7.92,41,-491,344,SL_HIT,0.22,10.233,COMPRESSION
1776097435,XAUUSD,SHORT,VWAPStretchReversion,4724.9,4729.9,-11.88,90,-495,230,SL_HIT,0.22,7.278,COMPRESSION
1776096408,NAS100,LONG,HybridBracketIndex,25149.5,25217.4,88.27,100.815,0,1386,TRAIL_HIT,0,0,HYBRID
1776097805,NAS100,LONG,IndexFlow,25213.2,25213.2,0,25,11.25,219,SL_HIT,0,0,IFLOW
1776098155,NAS100,LONG,HybridBracketIndex,25238.2,25218.8,-25.155,16.055,0,90,SL_HIT,0,0,HYBRID
1776097678,XAUUSD,LONG,MacroCrash,4730,4738.41,133.6,147.52,0,761,SL_HIT,0,0,EXPANSION
1776098246,NAS100,LONG,IndexFlow,25220.2,25205.8,-1.87278,7.85,13.55,229,SL_HIT,0,0,IFLOW
1776098570,NAS100,SHORT,IndexFlow,25183.6,25198,-1.87288,0,14.05,32,SL_HIT,0,0,IFLOW
1776098157,XAUUSD,SHORT,VWAPStretchReversion,4734.34,4733.34,0.72,430,-488,446,SL_HIT,0.22,11.373,COMPRESSION
1776098557,XAUUSD,SHORT,PYRAMID,4730.18,4736.34,-6.44,14,-609,72,SL_HIT,0.22,11.373,COMPRESSION
1776098604,NAS100,LONG,HybridBracketIndex,25204.8,25204.3,-0.8,26.16,0,136,BE_HIT,0,0,HYBRID
1776098740,NAS100,LONG,IndexFlow,25205.6,25241.8,2.5358,37.8,0.55,102,TP_HIT,0,0,IFLOW
1776098873,NAS100,LONG,IndexFlow,25238.8,25258.8,1.59304,26.55,8.45,197,SL_HIT,0,0,IFLOW
1776098662,XAUUSD,LONG,XAUUSD_BRACKET,4740.23,4729.93,-10.56,6.485,1041.5,1364,SL_HIT,0.21,0,RISK_ON
1776100086,XAUUSD,SHORT,DXYDivergence,4725.89,4730.89,-7.92,29,-490,126,SL_HIT,0.22,10.88,IMPULSE
1776100680,XAUUSD,LONG,CandleFlowEngine,4737,4732.59,-89.4,0,0,0,FORCE_CLOSE,0,0,CANDLE_FLOW
1776100733,XAUUSD,LONG,CandleFlowEngine,4740.54,4741.72,11.2,12.9,0,11,PARTIAL_TP,0,0,CANDLE_FLOW
1776100733,XAUUSD,LONG,CandleFlowEngine,4740.54,4742.04,14.4,16.9,0,21,IMB_EXIT,0,0,CANDLE_FLOW
1776100741,XAUUSD,LONG,XAUUSD_BRACKET,4741.19,4741.19,-0.28,9,399,1731,BE_HIT,0.22,0,RISK_ON
1776102694,XAUUSD,SHORT,CandleFlowEngine,4738.4,4738.48,-2.8,21.8,0,22,IMB_EXIT,0,0,CANDLE_FLOW
1776102835,XAUUSD,SHORT,XAUUSD_BRACKET,4730.17,4730.17,-0.28,6.82,293,2238,BE_HIT,0.22,0,RISK_ON
1776108169,XAUUSD,LONG,CandleFlowEngine,4740.79,4740.98,2.6,7,0,25,IMB_EXIT,0,0,CANDLE_FLOW
1776114030,XAUUSD,LONG,IntradaySeasonality,4742.35,4742.24,-5.85,0,-11,602,TIMEOUT,0.22,2.867,COMPRESSION
1776115834,XAUUSD,LONG,IntradaySeasonality,4742.35,4742.24,-2.925,0,-11,602,TIMEOUT,0.22,2.87,COMPRESSION
1776117611,XAUUSD,LONG,HybridBracketGold,4748.4,4755.56,59.4972,62.5559,0,1,TP_HIT,0,0,COMPRESSION
1776120353,XAUUSD,LONG,CandleFlowEngine,4753.28,4751.73,-32.2,0,0,32,SL_HIT,0,0,CANDLE_FLOW
1776120647,XAUUSD,LONG,CandleFlowEngine,4752.99,4754.18,11.3,13,0,131,PARTIAL_TP,0,0,CANDLE_FLOW
1776120647,XAUUSD,LONG,CandleFlowEngine,4752.99,4754.46,14.1,15.8,0,132,IMB_EXIT,0,0,CANDLE_FLOW
1776122578,XAUUSD,SHORT,CandleFlowEngine,4758.72,4756.99,16.7,18.4,0,198,PARTIAL_TP,0,0,CANDLE_FLOW
1776122578,XAUUSD,SHORT,CandleFlowEngine,4758.72,4755.65,30.1,37.9,0,407,IMB_EXIT,0,0,CANDLE_FLOW
1776123119,XAUUSD,LONG,CandleFlowEngine,4756.48,4756.03,-10.2,1.4,0,90,STAGNATION,0,0,CANDLE_FLOW
1776125752,XAUUSD,LONG,CandleFlowEngine,4762.69,4760.31,-45.628,14.399,0,92,SL_HIT,0,0,CANDLE_FLOW
1776125921,XAUUSD,SHORT,CandleFlowEngine,4763.2,4762.06,8.532,9.875,0,318,PARTIAL_TP,0,0,CANDLE_FLOW
1776125921,XAUUSD,SHORT,CandleFlowEngine,4763.2,4765.75,-20.619,10.981,0,451,SL_HIT,0,0,CANDLE_FLOW
1776126650,XAUUSD,LONG,CandleFlowEngine,4766.1,4761.86,-77.83,0,0,1,FORCE_CLOSE,0,0,CANDLE_FLOW
1776126670,XAUUSD,LONG,CandleFlowEngine,4767.55,4761.86,-79.35,0,0,0,FORCE_CLOSE,0,0,CANDLE_FLOW
1776131912,XAUUSD,SHORT,CandleFlowEngine,4761.85,4764.06,-45.4,0,0,26,SL_HIT,0,0,CANDLE_FLOW
1776132366,XAUUSD,LONG,CandleFlowEngine,4768.95,4764.41,-63.02,0,0,0,FORCE_CLOSE,0,0,CANDLE_FLOW
1776134676,XAUUSD,LONG,CandleFlowEngine,4772.84,4773.98,10.8,12.5,0,64,PARTIAL_TP,0,0,CANDLE_FLOW
1776134676,XAUUSD,LONG,CandleFlowEngine,4772.84,4776,31,41.6,0,231,TRAIL_SL,0,0,CANDLE_FLOW
1776135410,XAUUSD,SHORT,CandleFlowEngine,4775.78,4774.64,10.8,12.5,0,16,PARTIAL_TP,0,0,CANDLE_FLOW
1776135410,XAUUSD,SHORT,CandleFlowEngine,4775.78,4772.77,29.5,40.2,0,347,TRAIL_SL,0,0,CANDLE_FLOW
1776136118,XAUUSD,SHORT,CandleFlowEngine,4769.79,4768.43,13,14.7,0,388,PARTIAL_TP,0,0,CANDLE_FLOW
1776137624,XAUUSD,SHORT,CandleFlowEngine,4766.29,4766.82,-11.8,9.6,0,180,STAGNATION,0,0,CANDLE_FLOW
1776144434,XAUUSD,SHORT,CandleFlowEngine,4761.73,4762.98,-26.2,0,0,41,STAGNATION,0,0,CANDLE_FLOW
1776145904,XAUUSD,LONG,DomPersistEngine,4765.8,4763.8,-34.2,0.525,0,63,SL_HIT,0.22,0,DOM_PERSIST
1776146460,XAUUSD,LONG,CandleFlowEngine,4765.79,4760.05,-99.18,0,0,0,FORCE_CLOSE,0,0,CANDLE_FLOW
1776150356,XAUUSD,LONG,PYRAMID,4791.27,4792.07,0.52,311,-41,27,SL_HIT,0.22,9.076,COMPRESSION
1776150033,XAUUSD,LONG,AsianRange,4783.78,4790.87,6.815,1302,-19,607,SL_HIT,0.22,9.693,COMPRESSION
1776150533,NAS100,LONG,HybridBracketIndex,25467.7,25452.2,-24.8,7.04,0,141,SL_HIT,0,0,HYBRID
1776150533,XAUUSD,LONG,PYRAMID,4795.35,4787.1,-8.53,145,-887,600,TIMEOUT,0.22,10.88,COMPRESSION
1776151140,XAUUSD,SHORT,CandleFlowEngine,4786.33,4785.19,10.314,11.9375,0,34,PARTIAL_TP,0,0,CANDLE_FLOW
1776151140,XAUUSD,SHORT,CandleFlowEngine,4786.33,4775.07,106.96,127.874,0,326,TRAIL_SL,0,0,CANDLE_FLOW
1776151482,XAUUSD,SHORT,DomPersistEngine,4773.01,4775.17,-23.424,0,0,1,IMM_REVERSAL,0.22,0,DOM_PERSIST
1776151517,XAUUSD,SHORT,XAUUSD_BRACKET,4772.2,4782.55,-10.63,4.09,1025,2484,SL_HIT,0.22,0,RISK_ON
1776154020,XAUUSD,LONG,CandleFlowEngine,4782.09,4778.23,-78.4,7.8,0,286,FORCE_CLOSE,0,0,CANDLE_FLOW
1776154333,XAUUSD,SHORT,MeanReversion,4781.22,4780.22,4.32,326,-54,418,SL_HIT,0.22,10.456,MEAN_REVERSION
1776156106,XAUUSD,SHORT,CandleFlowEngine,4785.6,4784.42,11.2,12.9,0,79,PARTIAL_TP,0,0,CANDLE_FLOW
1776156070,XAUUSD,LONG,DomPersistEngine,4785.41,4783.39,-34.5,21.15,0,123,SL_HIT,0.22,0,DOM_PERSIST
1776156106,XAUUSD,SHORT,CandleFlowEngine,4785.6,4782.5,30.4,42.2,0,971,TRAIL_SL,0,0,CANDLE_FLOW
1776157569,XAUUSD,SHORT,CandleFlowEngine,4781.53,4783.15,-33.6,21.8,0,148,SL_HIT,0,0,CANDLE_FLOW
1776158495,XAUUSD,LONG,DomPersistEngine,4789.06,4786.06,-49.05,7.2,0,76,SL_HIT,0.21,0,DOM_PERSIST
1776158970,XAUUSD,SHORT,CandleFlowEngine,4780.18,4778.88,12.4,14.1,0,18,PARTIAL_TP,0,0,CANDLE_FLOW
1776158970,XAUUSD,SHORT,CandleFlowEngine,4780.18,4776.79,33.3,46.8,0,91,TRAIL_SL,0,0,CANDLE_FLOW
1776159569,XAUUSD,LONG,CandleFlowEngine,4778.22,4779.38,11,12.6,0,68,PARTIAL_TP,0,0,CANDLE_FLOW
1776159569,XAUUSD,LONG,CandleFlowEngine,4778.22,4776.16,-21.2,12.6,0,119,SL_HIT,0,0,CANDLE_FLOW
1776159790,XAUUSD,LONG,DomPersistEngine,4777.64,4775.42,-37.5,21.9,0,279,TIME_STOP,0.22,0,DOM_PERSIST
1776160125,XAUUSD,SHORT,CandleFlowEngine,4773.77,4775.57,-37.2,15.8,0,71,SL_HIT,0,0,CANDLE_FLOW
1776160569,XAUUSD,LONG,DomPersistEngine,4779.81,4778.06,-30.3,0,0,6,IMM_REVERSAL,0.21,0,DOM_PERSIST
1776164977,XAUUSD,LONG,CandleFlowEngine,4777.1,4775.53,-32.6,0,0,87,SL_HIT,0,0,CANDLE_FLOW
1776166201,XAUUSD,SHORT,CandleFlowEngine,4778.14,4776.98,11,12.7,0,9,PARTIAL_TP,0,0,CANDLE_FLOW
1776166201,XAUUSD,SHORT,CandleFlowEngine,4778.14,4774.57,35.1,47.7,0,334,TRAIL_SL,0,0,CANDLE_FLOW
1776166742,XAUUSD,LONG,CandleFlowEngine,4777.92,4779.21,12.3,14,0,71,PARTIAL_TP,0,0,CANDLE_FLOW
1776166742,XAUUSD,LONG,CandleFlowEngine,4777.92,4776.52,-14.6,20.7,0,592,SL_HIT,0,0,CANDLE_FLOW
1776167463,XAUUSD,SHORT,CandleFlowEngine,4772.94,4774.56,-33.6,15,0,192,SL_HIT,0,0,CANDLE_FLOW
1776167861,XAUUSD,SHORT,DomPersistEngine,4771.39,4773.6,-37.35,8.7,0,15,SL_HIT,0.22,0,DOM_PERSIST
1776167881,XAUUSD,LONG,HybridBracketGold,4778.06,4778.38,1.90244,3.14634,0,0,TRAIL_HIT,0,0,COMPRESSION
1776167882,XAUUSD,LONG,DXYDivergence,4778.56,4779.56,4.32,456,-131,75,SL_HIT,0.22,7.845,IMPULSE
1776167981,XAUUSD,SHORT,HybridBracketGold,4774.35,4774.09,1.66205,3.07479,0,1,TRAIL_HIT,0,0,COMPRESSION
1776168633,XAUUSD,SHORT,CandleFlowEngine,4773.93,4772.75,11.2,12.9,0,44,PARTIAL_TP,0,0,CANDLE_FLOW
1776168619,NAS100,LONG,HybridBracketIndex,25526,25505.8,-24.18,3.9,0,138,SL_HIT,0,0,HYBRID
1776168633,XAUUSD,SHORT,CandleFlowEngine,4773.93,4770.14,37.3,49.3,0,213,TRAIL_SL,0,0,CANDLE_FLOW
1776169261,XAUUSD,SHORT,CandleFlowEngine,4765.39,4764.27,10.6,12.3,0,93,PARTIAL_TP,0,0,CANDLE_FLOW
1776169261,XAUUSD,SHORT,CandleFlowEngine,4765.39,4767.37,-20.4,26,0,155,SL_HIT,0,0,CANDLE_FLOW
0,XAUUSD,SHORT,CandleFlowEngine,0,4767.37,-4767.43,0,0,1776169416,SL_HIT,0,0,CANDLE_FLOW
1776173908,XAUUSD,LONG,CandleFlowEngine,4802.58,4800.32,-46.4,20.4,0,13,SL_HIT,0,0,CANDLE_FLOW
1776173723,XAUUSD,LONG,MacroCrash,4794.79,4800.09,83.84,140.96,0,199,SL_HIT,0,0,EXPANSION
1776173985,XAUUSD,SHORT,XAUUSD_BRACKET,4791.49,4803.71,-12.5,4.7,1214,1394,SL_HIT,0.22,0,NEUTRAL
1776175383,XAUUSD,LONG,SessionMomentum,4802.23,4797.23,-5.25,31.5,-554.5,11,SL_HIT,0.19,21.471,IMPULSE
1776175765,XAUUSD,LONG,CandleFlowEngine,4799.63,4800.99,13,14.7,0,7,PARTIAL_TP,0,0,CANDLE_FLOW
1776175765,XAUUSD,LONG,CandleFlowEngine,4799.63,4796.87,-28.2,30.15,0,125,SL_HIT,0,0,CANDLE_FLOW
1776176168,XAUUSD,LONG,CandleFlowEngine,4798.01,4801.23,31.6,33.25,0,89,PARTIAL_TP,0,0,CANDLE_FLOW
1776176168,XAUUSD,LONG,CandleFlowEngine,4798.01,4804.15,60.8,81,0,224,TRAIL_SL,0,0,CANDLE_FLOW
1776176722,XAUUSD,LONG,CandleFlowEngine,4806.17,4800.48,-115,0,0,1,FORCE_CLOSE,0,0,CANDLE_FLOW
1776176781,XAUUSD,LONG,CandleFlowEngine,4804.48,4800.48,-81.2,0,0,0,FORCE_CLOSE,0,0,CANDLE_FLOW
1776176830,XAUUSD,LONG,CandleFlowEngine,4807.89,4804.26,-73.8,0,0,0,FORCE_CLOSE,0,0,CANDLE_FLOW
1776177113,XAUUSD,LONG,CandleFlowEngine,4811.22,4804.26,-140.4,0,0,0,FORCE_CLOSE,0,0,CANDLE_FLOW
1776184031,XAUUSD,LONG,DXYDivergence,4817.02,4818.02,1.08,350,-63,254,SL_HIT,0.22,16.254,COMPRESSION
1776184291,XAUUSD,LONG,CandleFlowEngine,4818.2,4815.1,-63.2,4,0,81,FORCE_CLOSE,0,0,CANDLE_FLOW
1776184038,NAS100,LONG,IndexFlow,25761.9,25744.4,-2.27476,5.9,17,511,SL_HIT,0,0,IFLOW
1776185371,XAUUSD,LONG,CandleFlowEngine,4815.01,4819.7,46.3,48,0,43,PARTIAL_TP,0,0,CANDLE_FLOW
1776185371,XAUUSD,LONG,CandleFlowEngine,4815.01,4818.49,34.2,48,0,43,TRAIL_SL,0,0,CANDLE_FLOW
1776184076,US500.F,LONG,IndexFlow,6998.9,6992.77,-18.4032,23.75,288.75,1563,SL_HIT,0,0,IFLOW
1776186036,XAUUSD,SHORT,VWAPStretchReversion,4814.26,4813.26,0.76,325,-87,179,SL_HIT,0.18,12.052,COMPRESSION
1776186350,XAUUSD,LONG,CandleFlowEngine,4823.66,4816.42,-146,0,0,0,FORCE_CLOSE,0,0,CANDLE_FLOW
1776186391,XAUUSD,LONG,CandleFlowEngine,4821.32,4822.71,13.3,15,0,12,PARTIAL_TP,0,0,CANDLE_FLOW
1776186391,XAUUSD,LONG,CandleFlowEngine,4821.32,4827.47,60.9,65.8,0,30,IMB_EXIT,0,0,CANDLE_FLOW
1776192660,XAUUSD,SHORT,CandleFlowEngine,4831.53,4831.85,-7.6,8.5,0,33,IMB_EXIT,0,0,CANDLE_FLOW
1776192914,XAUUSD,LONG,CandleFlowEngine,4835.19,4835.31,1.2,9.6,0,51,IMB_EXIT,0,0,CANDLE_FLOW
1776193325,XAUUSD,LONG,CandleFlowEngine,4839.98,4839.26,-15.6,2.6,0,22,IMB_EXIT,0,0,CANDLE_FLOW
1776193434,XAUUSD,LONG,CandleFlowEngine,4841.01,4840.99,-1.6,11.6,0,57,IMB_EXIT,0,0,CANDLE_FLOW
1776193819,XAUUSD,LONG,CandleFlowEngine,4842.39,4840.92,-30.6,4,0,75,SL_HIT,0,0,CANDLE_FLOW
1776194444,XAUUSD,LONG,CandleFlowEngine,4842.12,4840.79,-27.8,0,0,20,IMB_EXIT,0,0,CANDLE_FLOW
1776195093,XAUUSD,LONG,CandleFlowEngine,4842.67,4842.42,-6.2,24.2,0,27,IMB_EXIT,0,0,CANDLE_FLOW
1776195912,XAUUSD,LONG,CandleFlowEngine,4842.87,4842.17,-15.2,1.8,0,48,IMB_EXIT,0,0,CANDLE_FLOW
1776196213,XAUUSD,LONG,CandleFlowEngine,4844.02,4842.6,-29.6,0.6,0,20,SL_HIT,0,0,CANDLE_FLOW
1776196281,NAS100,SHORT,HybridBracketIndex,25795.6,25821.1,-40.8,8.56,0,219,SL_HIT,0,0,HYBRID
1776196581,XAUUSD,LONG,CandleFlowEngine,4844.01,4845.18,11.1,12.7,0,9,PARTIAL_TP,0,0,CANDLE_FLOW
1776196581,XAUUSD,LONG,CandleFlowEngine,4844.01,4845.05,9.8,17.2,0,40,IMB_EXIT,0,0,CANDLE_FLOW
1776215776,XAUUSD,LONG,MacroCrash,4864.31,4849.84,-139.488,0,0,-1774439561,DOLLAR_STOP,0,0,EXPANSION
1776215776,XAUUSD,LONG,MacroCrash,4863.73,4849.84,-133.92,0,0,-1774439561,DOLLAR_STOP,0,0,EXPANSION
1776215776,XAUUSD,LONG,MacroCrash,4863.8,4849.84,-134.592,0,0,-1774439561,DOLLAR_STOP,0,0,EXPANSION
1776215776,XAUUSD,LONG,MacroCrash,4863.38,4849.84,-130.56,0,0,-1774439561,DOLLAR_STOP,0,0,EXPANSION
1776215777,XAUUSD,LONG,MacroCrash,4862.21,4849.84,-119.328,0,0,-1774439562,DOLLAR_STOP,0,0,EXPANSION
1776215777,XAUUSD,LONG,MacroCrash,4862.18,4849.84,-119.04,0,0,-1774439562,DOLLAR_STOP,0,0,EXPANSION
1776215777,XAUUSD,LONG,MacroCrash,4863.02,4849.84,-127.104,0,0,-1774439562,DOLLAR_STOP,0,0,EXPANSION
1776215778,XAUUSD,LONG,MacroCrash,4863.02,4849.84,-127.104,6.528,0,-1774439563,DOLLAR_STOP,0,0,EXPANSION
1776215778,XAUUSD,LONG,MacroCrash,4864.33,4849.84,-139.68,0,0,-1774439563,DOLLAR_STOP,0,0,EXPANSION
1776215778,XAUUSD,LONG,MacroCrash,4864.14,4849.84,-137.856,5.472,0,-1774439563,DOLLAR_STOP,0,0,EXPANSION
1776215779,XAUUSD,LONG,MacroCrash,4864.78,4849.84,-144,0,0,-1774439564,DOLLAR_STOP,0,0,EXPANSION
1776215779,XAUUSD,LONG,MacroCrash,4864.78,4849.84,-144,0,0,-1774439564,DOLLAR_STOP,0,0,EXPANSION
1776215780,XAUUSD,LONG,MacroCrash,4864.64,4849.84,-142.656,6.816,0,-1774439565,DOLLAR_STOP,0,0,EXPANSION
1776215781,XAUUSD,LONG,MacroCrash,4864.92,4849.84,-145.344,8.448,0,-1774439566,DOLLAR_STOP,0,0,EXPANSION
1776215781,XAUUSD,LONG,MacroCrash,4865.6,4849.84,-151.872,0,0,-1774439566,DOLLAR_STOP,0,0,EXPANSION
1776215782,XAUUSD,LONG,MacroCrash,4865.9,4849.84,-154.752,5.664,0,-1774439567,DOLLAR_STOP,0,0,EXPANSION
1776215782,XAUUSD,LONG,MacroCrash,4866.82,4849.84,-163.584,0,0,-1774439567,DOLLAR_STOP,0,0,EXPANSION
1776215783,XAUUSD,LONG,MacroCrash,4866.46,4849.84,-160.128,0,0,-1774439568,DOLLAR_STOP,0,0,EXPANSION
1776215783,XAUUSD,LONG,MacroCrash,4865.99,4849.84,-155.616,0,0,-1774439568,DOLLAR_STOP,0,0,EXPANSION
1776215783,XAUUSD,LONG,MacroCrash,4865.95,4849.84,-155.232,0,0,-1774439568,DOLLAR_STOP,0,0,EXPANSION
1776215784,XAUUSD,LONG,MacroCrash,4866.05,4849.84,-156.192,0,0,-1774439569,DOLLAR_STOP,0,0,EXPANSION
1776215784,XAUUSD,LONG,MacroCrash,4865.66,4849.84,-152.448,0.768,0,-1774439569,DOLLAR_STOP,0,0,EXPANSION
1776215786,XAUUSD,LONG,MacroCrash,4865.45,4849.84,-150.432,0,0,-1774439571,DOLLAR_STOP,0,0,EXPANSION
1776215786,XAUUSD,LONG,MacroCrash,4865.56,4849.84,-151.488,0,0,-1774439571,DOLLAR_STOP,0,0,EXPANSION
1776215786,XAUUSD,LONG,MacroCrash,4865.53,4849.84,-151.2,0.384,0,-1774439571,DOLLAR_STOP,0,0,EXPANSION
1776215787,XAUUSD,LONG,MacroCrash,4865.55,4849.84,-151.392,0,0,-1774439572,DOLLAR_STOP,0,0,EXPANSION
1776215787,XAUUSD,LONG,MacroCrash,4865.97,4849.84,-155.424,5.088,0,-1774439572,DOLLAR_STOP,0,0,EXPANSION
1776215787,XAUUSD,LONG,MacroCrash,4866.64,4849.84,-161.856,0,0,-1774439572,DOLLAR_STOP,0,0,EXPANSION
1776215788,XAUUSD,LONG,MacroCrash,4866.68,4849.84,-162.24,7.2,0,-1774439573,DOLLAR_STOP,0,0,EXPANSION
1776215788,XAUUSD,LONG,MacroCrash,4867.77,4849.84,-172.704,1.248,0,-1774439573,DOLLAR_STOP,0,0,EXPANSION
1776215789,XAUUSD,LONG,MacroCrash,4868.64,4849.84,-181.056,0,0,-1774439574,DOLLAR_STOP,0,0,EXPANSION
1776215789,XAUUSD,LONG,MacroCrash,4867.99,4849.84,-174.816,0,0,-1774439574,DOLLAR_STOP,0,0,EXPANSION
1776215790,XAUUSD,LONG,MacroCrash,4867.71,4849.84,-172.128,0,0,-1774439575,DOLLAR_STOP,0,0,EXPANSION
1776215790,XAUUSD,LONG,MacroCrash,4866.79,4849.84,-163.296,0,0,-1774439575,DOLLAR_STOP,0,0,EXPANSION
1776215790,XAUUSD,LONG,MacroCrash,4866.76,4849.84,-163.008,0,0,-1774439575,DOLLAR_STOP,0,0,EXPANSION
1776215791,XAUUSD,LONG,MacroCrash,4866.94,4849.84,-164.736,1.536,0,-1774439576,DOLLAR_STOP,0,0,EXPANSION
1776215791,XAUUSD,LONG,MacroCrash,4867.42,4849.84,-169.344,0,0,-1774439576,DOLLAR_STOP,0,0,EXPANSION
1776215791,XAUUSD,LONG,MacroCrash,4867.32,4849.84,-168.384,0,0,-1774439576,DOLLAR_STOP,0,0,EXPANSION
1776215792,XAUUSD,LONG,MacroCrash,4867.27,4849.84,-167.904,0,0,-1774439577,DOLLAR_STOP,0,0,EXPANSION
1776215792,XAUUSD,LONG,MacroCrash,4867.43,4849.84,-169.44,5.184,0,-1774439577,DOLLAR_STOP,0,0,EXPANSION
1776215792,XAUUSD,LONG,MacroCrash,4868.08,4849.84,-175.68,0.864,0,-1774439577,DOLLAR_STOP,0,0,EXPANSION
1776215793,XAUUSD,LONG,MacroCrash,4868.56,4849.84,-180.288,0,0,-1774439578,DOLLAR_STOP,0,0,EXPANSION
1776215793,XAUUSD,LONG,MacroCrash,4868.55,4849.84,-180.192,0,0,-1774439578,DOLLAR_STOP,0,0,EXPANSION
1776215794,XAUUSD,LONG,MacroCrash,4867.96,4849.84,-174.528,0,0,-1774439579,DOLLAR_STOP,0,0,EXPANSION
1776215794,XAUUSD,LONG,MacroCrash,4867.55,4849.84,-170.592,0,0,-1774439579,DOLLAR_STOP,0,0,EXPANSION
1776215794,XAUUSD,LONG,MacroCrash,4867.56,4849.84,-170.688,0,0,-1774439579,DOLLAR_STOP,0,0,EXPANSION
1776215795,XAUUSD,LONG,MacroCrash,4867.96,4849.84,-174.528,0,0,-1774439580,DOLLAR_STOP,0,0,EXPANSION
1776215795,XAUUSD,LONG,MacroCrash,4868.27,4849.84,-177.504,0,0,-1774439580,DOLLAR_STOP,0,0,EXPANSION
1776215796,XAUUSD,LONG,MacroCrash,4867.84,4849.84,-173.376,2.304,0,-1774439581,DOLLAR_STOP,0,0,EXPANSION
1776215807,XAUUSD,LONG,MacroCrash,4868.47,4849.84,-179.424,2.592,0,-1774439592,DOLLAR_STOP,0,0,EXPANSION
